Fitness,Depth,Nodes,Generations,time_since_the_start_of_the_evolution,seed,Test fitness,genotype_as_str,productions
0.5092838196286472,6,12,1,0.6041538715362549,23,0.4851904090267983,"(not (((((X[0, 0]) and (X[0, 0])) and ((X[2, 2]) and (X[0, 0]))) and (X[0, 1])) or (X[2, 1])))","{<class 'geneticengine.grammars.coding.classes.Expr'>: 0, <class 'geneticengine.grammars.coding.classes.Condition'>: 12, <class 'int'>: 12, <class 'examples.game_of_life.MatrixElement'>: 6, <class 'geneticengine.grammars.coding.logical_ops.Not'>: 1, <class 'geneticengine.grammars.coding.logical_ops.Or'>: 1, <class 'geneticengine.grammars.coding.logical_ops.And'>: 4}"
0.5577689243027889,4,8,2,1.1653051376342773,23,0.5272206303724929,"(not (((X[1, 0]) or (X[0, 2])) and ((X[0, 0]) or (X[1, 2]))))","{<class 'geneticengine.grammars.coding.classes.Expr'>: 0, <class 'geneticengine.grammars.coding.classes.Condition'>: 8, <class 'int'>: 8, <class 'examples.game_of_life.MatrixElement'>: 4, <class 'geneticengine.grammars.coding.logical_ops.Not'>: 1, <class 'geneticengine.grammars.coding.logical_ops.Or'>: 2, <class 'geneticengine.grammars.coding.logical_ops.And'>: 1}"
0.5577689243027889,4,8,3,1.6711201667785645,23,0.5272206303724929,"(not (((X[1, 0]) or (X[0, 2])) and ((X[0, 0]) or (X[1, 2]))))","{<class 'geneticengine.grammars.coding.classes.Expr'>: 0, <class 'geneticengine.grammars.coding.classes.Condition'>: 8, <class 'int'>: 8, <class 'examples.game_of_life.MatrixElement'>: 4, <class 'geneticengine.grammars.coding.logical_ops.Not'>: 1, <class 'geneticengine.grammars.coding.logical_ops.Or'>: 2, <class 'geneticengine.grammars.coding.logical_ops.And'>: 1}"
0.5577689243027889,4,8,4,2.234088182449341,23,0.5272206303724929,"(not (((X[1, 0]) or (X[0, 2])) and ((X[0, 0]) or (X[1, 2]))))","{<class 'geneticengine.grammars.coding.classes.Expr'>: 0, <class 'geneticengine.grammars.coding.classes.Condition'>: 8, <class 'int'>: 8, <class 'examples.game_of_life.MatrixElement'>: 4, <class 'geneticengine.grammars.coding.logical_ops.Not'>: 1, <class 'geneticengine.grammars.coding.logical_ops.Or'>: 2, <class 'geneticengine.grammars.coding.logical_ops.And'>: 1}"
0.5577689243027889,4,8,5,2.6733407974243164,23,0.5272206303724929,"(not (((X[1, 0]) or (X[0, 2])) and ((X[0, 0]) or (X[1, 2]))))","{<class 'geneticengine.grammars.coding.classes.Expr'>: 0, <class 'geneticengine.grammars.coding.classes.Condition'>: 8, <class 'int'>: 8, <class 'examples.game_of_life.MatrixElement'>: 4, <class 'geneticengine.grammars.coding.logical_ops.Not'>: 1, <class 'geneticengine.grammars.coding.logical_ops.Or'>: 2, <class 'geneticengine.grammars.coding.logical_ops.And'>: 1}"
0.5577689243027889,4,8,6,3.1328628063201904,23,0.5272206303724929,"(not (((X[1, 0]) or (X[0, 2])) and ((X[0, 0]) or (X[1, 2]))))","{<class 'geneticengine.grammars.coding.classes.Expr'>: 0, <class 'geneticengine.grammars.coding.classes.Condition'>: 8, <class 'int'>: 8, <class 'examples.game_of_life.MatrixElement'>: 4, <class 'geneticengine.grammars.coding.logical_ops.Not'>: 1, <class 'geneticengine.grammars.coding.logical_ops.Or'>: 2, <class 'geneticengine.grammars.coding.logical_ops.And'>: 1}"
0.5577689243027889,4,8,7,3.674571990966797,23,0.5272206303724929,"(not (((X[1, 0]) or (X[0, 2])) and ((X[0, 0]) or (X[1, 2]))))","{<class 'geneticengine.grammars.coding.classes.Expr'>: 0, <class 'geneticengine.grammars.coding.classes.Condition'>: 8, <class 'int'>: 8, <class 'examples.game_of_life.MatrixElement'>: 4, <class 'geneticengine.grammars.coding.logical_ops.Not'>: 1, <class 'geneticengine.grammars.coding.logical_ops.Or'>: 2, <class 'geneticengine.grammars.coding.logical_ops.And'>: 1}"
0.5677083333333333,10,47,8,4.154680013656616,23,0.5295774647887324,"(not ((((X[1, 0]) or (X[0, 2])) and ((X[0, 0]) or (X[1, 2]))) and ((((not (X[1, 2])) and ((X[1, 1]) and (((not (X[2, 1])) or (not (X[0, 1]))) or (((X[1, 2]) and (X[2, 2])) and ((X[0, 1]) and (X[1, 0])))))) or ((X[2, 1]) or ((((not (X[2, 2])) and ((X[2, 1]) or (X[2, 0]))) or (((X[2, 2]) and (X[0, 2])) and (not (X[2, 1])))) or (X[2, 2])))) or (X[1, 2]))))","{<class 'geneticengine.grammars.coding.classes.Expr'>: 0, <class 'geneticengine.grammars.coding.classes.Condition'>: 47, <class 'int'>: 42, <class 'examples.game_of_life.MatrixElement'>: 21, <class 'geneticengine.grammars.coding.logical_ops.Not'>: 6, <class 'geneticengine.grammars.coding.logical_ops.Or'>: 10, <class 'geneticengine.grammars.coding.logical_ops.And'>: 10}"
0.5677083333333333,10,47,9,4.6247193813323975,23,0.5295774647887324,"(not ((((X[1, 0]) or (X[0, 2])) and ((X[0, 0]) or (X[1, 2]))) and ((((not (X[1, 2])) and ((X[1, 1]) and (((not (X[2, 1])) or (not (X[0, 1]))) or (((X[1, 2]) and (X[2, 2])) and ((X[0, 1]) and (X[1, 0])))))) or ((X[2, 1]) or ((((not (X[2, 2])) and ((X[2, 1]) or (X[2, 0]))) or (((X[2, 2]) and (X[0, 2])) and (not (X[2, 1])))) or (X[2, 2])))) or (X[1, 2]))))","{<class 'geneticengine.grammars.coding.classes.Expr'>: 0, <class 'geneticengine.grammars.coding.classes.Condition'>: 47, <class 'int'>: 42, <class 'examples.game_of_life.MatrixElement'>: 21, <class 'geneticengine.grammars.coding.logical_ops.Not'>: 6, <class 'geneticengine.grammars.coding.logical_ops.Or'>: 10, <class 'geneticengine.grammars.coding.logical_ops.And'>: 10}"
0.5714285714285713,10,59,10,5.163653612136841,23,0.5472496473906912,"(not ((((X[1, 0]) or (X[0, 2])) and ((X[0, 0]) or (X[1, 2]))) and ((((not (X[1, 2])) and ((((not (X[1, 1])) and ((X[2, 0]) and (X[0, 2]))) or (((X[0, 2]) and (X[0, 2])) and (not (X[0, 1])))) and (((not (X[2, 1])) or (not (X[1, 2]))) or (((X[1, 2]) and (X[2, 2])) and ((X[0, 1]) and (X[1, 0])))))) or ((X[2, 1]) or ((((not (X[2, 2])) and ((X[2, 1]) or (X[2, 0]))) or (((X[1, 0]) and (X[0, 2])) and (not (X[2, 1])))) or (X[2, 2])))) or (X[1, 2]))))","{<class 'geneticengine.grammars.coding.classes.Expr'>: 0, <class 'geneticengine.grammars.coding.classes.Condition'>: 59, <class 'int'>: 52, <class 'examples.game_of_life.MatrixElement'>: 26, <class 'geneticengine.grammars.coding.logical_ops.Not'>: 8, <class 'geneticengine.grammars.coding.logical_ops.Or'>: 11, <class 'geneticengine.grammars.coding.logical_ops.And'>: 14}"
0.5736636245110821,10,38,11,5.62575626373291,23,0.5434173669467788,"(not ((((X[1, 0]) or (X[0, 2])) and ((X[0, 0]) or (X[1, 2]))) and (((((X[0, 2]) or (not (not ((X[0, 0]) and (X[2, 1]))))) and (X[2, 0])) or ((X[2, 1]) or ((((not (X[2, 2])) and ((X[2, 1]) or (X[2, 0]))) or (((X[1, 0]) and (X[0, 2])) and (not (X[2, 1])))) or (X[2, 2])))) or (X[1, 2]))))","{<class 'geneticengine.grammars.coding.classes.Expr'>: 0, <class 'geneticengine.grammars.coding.classes.Condition'>: 38, <class 'int'>: 34, <class 'examples.game_of_life.MatrixElement'>: 17, <class 'geneticengine.grammars.coding.logical_ops.Not'>: 5, <class 'geneticengine.grammars.coding.logical_ops.Or'>: 9, <class 'geneticengine.grammars.coding.logical_ops.And'>: 7}"
0.5765765765765767,10,56,12,6.128271102905273,23,0.5648648648648649,"(not ((((X[1, 0]) or (X[0, 2])) and ((X[0, 0]) or (X[1, 2]))) and (((((not (X[0, 1])) or (not ((not (X[1, 0])) and (X[0, 1])))) and ((not (((X[2, 0]) and (X[0, 0])) and (X[1, 2]))) and ((((X[0, 2]) and (X[0, 2])) and ((X[0, 2]) or (X[1, 2]))) or (not ((X[1, 0]) or (X[0, 1])))))) or ((X[2, 2]) or ((X[2, 0]) and ((((X[0, 1]) and (X[2, 1])) or (not (X[2, 2]))) and (((X[0, 0]) or (X[0, 1])) or (X[2, 2])))))) or (X[0, 0]))))","{<class 'geneticengine.grammars.coding.classes.Expr'>: 0, <class 'geneticengine.grammars.coding.classes.Condition'>: 56, <class 'int'>: 50, <class 'examples.game_of_life.MatrixElement'>: 25, <class 'geneticengine.grammars.coding.logical_ops.Not'>: 7, <class 'geneticengine.grammars.coding.logical_ops.Or'>: 12, <class 'geneticengine.grammars.coding.logical_ops.And'>: 12}"
0.5765765765765767,10,56,13,6.574212312698364,23,0.5648648648648649,"(not ((((X[1, 0]) or (X[0, 2])) and ((X[0, 0]) or (X[1, 2]))) and (((((not (X[0, 1])) or (not ((not (X[1, 0])) and (X[0, 1])))) and ((not (((X[2, 0]) and (X[0, 0])) and (X[1, 2]))) and ((((X[0, 2]) and (X[0, 2])) and ((X[0, 2]) or (X[1, 2]))) or (not ((X[1, 0]) or (X[0, 1])))))) or ((X[2, 2]) or ((X[2, 0]) and ((((X[0, 1]) and (X[2, 1])) or (not (X[2, 2]))) and (((X[0, 0]) or (X[0, 1])) or (X[2, 2])))))) or (X[0, 0]))))","{<class 'geneticengine.grammars.coding.classes.Expr'>: 0, <class 'geneticengine.grammars.coding.classes.Condition'>: 56, <class 'int'>: 50, <class 'examples.game_of_life.MatrixElement'>: 25, <class 'geneticengine.grammars.coding.logical_ops.Not'>: 7, <class 'geneticengine.grammars.coding.logical_ops.Or'>: 12, <class 'geneticengine.grammars.coding.logical_ops.And'>: 12}"
0.5817245817245816,10,68,14,7.183501958847046,23,0.5479833101529903,"(not ((((X[1, 0]) or (X[0, 2])) and ((X[0, 0]) or (X[1, 2]))) and ((((((((X[0, 2]) or (X[0, 2])) and (X[1, 0])) and (X[1, 0])) and ((not (not (X[1, 1]))) and (not (X[0, 0])))) and ((X[1, 1]) and (((not (X[2, 1])) or (not (X[1, 2]))) or (((X[1, 2]) and (X[2, 2])) and ((X[0, 1]) and (X[1, 0])))))) or (((X[2, 2]) and ((((X[1, 1]) or (X[2, 0])) or (not (X[2, 1]))) and (X[1, 2]))) or ((((not (X[1, 2])) and ((X[2, 1]) or (X[2, 0]))) or (((X[2, 1]) and (X[0, 2])) and (not (X[2, 1])))) or (X[2, 2])))) or (X[1, 2]))))","{<class 'geneticengine.grammars.coding.classes.Expr'>: 0, <class 'geneticengine.grammars.coding.classes.Condition'>: 68, <class 'int'>: 60, <class 'examples.game_of_life.MatrixElement'>: 30, <class 'geneticengine.grammars.coding.logical_ops.Not'>: 9, <class 'geneticengine.grammars.coding.logical_ops.Or'>: 13, <class 'geneticengine.grammars.coding.logical_ops.And'>: 16}"
0.582798459563543,10,74,15,7.730573415756226,23,0.5424200278164117,"(not ((((X[1, 0]) or (X[0, 2])) and ((X[0, 0]) or (X[1, 2]))) and ((((((((X[2, 2]) and (X[2, 2])) and (X[2, 2])) or ((X[0, 2]) and ((X[0, 1]) and (X[2, 1])))) and (((X[2, 2]) or ((X[2, 0]) and (X[1, 1]))) and (((X[1, 1]) or (X[1, 0])) or ((X[2, 1]) and (X[1, 2]))))) and (((((X[0, 2]) or (X[2, 2])) and ((X[0, 0]) or (X[0, 1]))) and (not (X[0, 2]))) and (((not (X[2, 1])) or (not (X[1, 2]))) or (((X[2, 1]) and (X[2, 2])) and ((X[0, 1]) and (X[1, 0])))))) or ((X[2, 1]) or (((X[0, 1]) or (((X[2, 2]) and (X[1, 0])) and (not (X[2, 0])))) or (X[2, 2])))) or (X[1, 2]))))","{<class 'geneticengine.grammars.coding.classes.Expr'>: 0, <class 'geneticengine.grammars.coding.classes.Condition'>: 74, <class 'int'>: 70, <class 'examples.game_of_life.MatrixElement'>: 35, <class 'geneticengine.grammars.coding.logical_ops.Not'>: 5, <class 'geneticengine.grammars.coding.logical_ops.Or'>: 15, <class 'geneticengine.grammars.coding.logical_ops.And'>: 19}"
0.5847347994825356,10,61,16,8.308020114898682,23,0.5434173669467788,"(not ((((X[1, 0]) or (X[0, 2])) and ((X[0, 0]) or (X[1, 2]))) and ((((not (not (((X[0, 1]) and (X[2, 0])) or ((X[1, 2]) or (X[0, 2]))))) and (((((X[0, 2]) or (X[2, 2])) and (X[0, 0])) and (not (X[0, 2]))) and (((not (X[2, 1])) or (not (X[1, 2]))) or (((X[2, 1]) and (X[2, 2])) and ((X[0, 1]) and (X[1, 0])))))) or ((X[2, 1]) or ((((not (X[2, 2])) and ((X[2, 1]) or (X[2, 0]))) or (((X[0, 1]) and (X[1, 0])) and (not (X[2, 0])))) or (X[2, 2])))) or (X[1, 2]))))","{<class 'geneticengine.grammars.coding.classes.Expr'>: 0, <class 'geneticengine.grammars.coding.classes.Condition'>: 61, <class 'int'>: 54, <class 'examples.game_of_life.MatrixElement'>: 27, <class 'geneticengine.grammars.coding.logical_ops.Not'>: 8, <class 'geneticengine.grammars.coding.logical_ops.Or'>: 13, <class 'geneticengine.grammars.coding.logical_ops.And'>: 13}"
0.5847347994825356,10,61,17,8.857713222503662,23,0.5434173669467788,"(not ((((X[1, 0]) or (X[0, 2])) and ((X[0, 0]) or (X[1, 2]))) and ((((not (not (((X[0, 1]) and (X[2, 0])) or ((X[1, 2]) or (X[0, 2]))))) and (((((X[0, 2]) or (X[2, 2])) and (X[0, 0])) and (not (X[0, 2]))) and (((not (X[2, 1])) or (not (X[1, 2]))) or (((X[2, 1]) and (X[2, 2])) and ((X[0, 1]) and (X[1, 0])))))) or ((X[2, 1]) or ((((not (X[2, 2])) and ((X[2, 1]) or (X[2, 0]))) or (((X[0, 1]) and (X[1, 0])) and (not (X[2, 0])))) or (X[2, 2])))) or (X[1, 2]))))","{<class 'geneticengine.grammars.coding.classes.Expr'>: 0, <class 'geneticengine.grammars.coding.classes.Condition'>: 61, <class 'int'>: 54, <class 'examples.game_of_life.MatrixElement'>: 27, <class 'geneticengine.grammars.coding.logical_ops.Not'>: 8, <class 'geneticengine.grammars.coding.logical_ops.Or'>: 13, <class 'geneticengine.grammars.coding.logical_ops.And'>: 13}"
0.5847347994825356,10,61,18,9.38767385482788,23,0.5434173669467788,"(not ((((X[1, 0]) or (X[0, 2])) and ((X[0, 0]) or (X[1, 2]))) and ((((not (not (((X[0, 1]) and (X[2, 0])) or ((X[1, 2]) or (X[0, 2]))))) and (((((X[0, 2]) or (X[2, 2])) and (X[0, 0])) and (not (X[0, 2]))) and (((not (X[2, 1])) or (not (X[1, 2]))) or (((X[2, 1]) and (X[2, 2])) and ((X[0, 1]) and (X[1, 0])))))) or ((X[2, 1]) or ((((not (X[2, 2])) and ((X[2, 1]) or (X[2, 0]))) or (((X[0, 1]) and (X[1, 0])) and (not (X[2, 0])))) or (X[2, 2])))) or (X[1, 2]))))","{<class 'geneticengine.grammars.coding.classes.Expr'>: 0, <class 'geneticengine.grammars.coding.classes.Condition'>: 61, <class 'int'>: 54, <class 'examples.game_of_life.MatrixElement'>: 27, <class 'geneticengine.grammars.coding.logical_ops.Not'>: 8, <class 'geneticengine.grammars.coding.logical_ops.Or'>: 13, <class 'geneticengine.grammars.coding.logical_ops.And'>: 13}"
0.5861182519280206,10,58,19,9.950820446014404,23,0.5497237569060772,"(not ((((X[1, 0]) or (X[0, 2])) and ((X[0, 0]) or (X[1, 2]))) and ((((not (not (((X[0, 1]) and (X[2, 0])) or ((X[1, 1]) and (X[1, 1]))))) and (((((X[0, 2]) or (X[2, 2])) and (X[0, 0])) and (not (X[0, 2]))) and (((X[2, 1]) or (X[2, 0])) or (((X[0, 0]) and (X[2, 2])) and ((X[0, 1]) and (X[1, 0])))))) or ((X[2, 1]) or ((((X[1, 0]) and ((X[2, 1]) or (X[2, 0]))) or (((X[0, 1]) and (X[1, 0])) and (not (X[2, 0])))) or (X[2, 2])))) or (X[1, 2]))))","{<class 'geneticengine.grammars.coding.classes.Expr'>: 0, <class 'geneticengine.grammars.coding.classes.Condition'>: 58, <class 'int'>: 54, <class 'examples.game_of_life.MatrixElement'>: 27, <class 'geneticengine.grammars.coding.logical_ops.Not'>: 5, <class 'geneticengine.grammars.coding.logical_ops.Or'>: 12, <class 'geneticengine.grammars.coding.logical_ops.And'>: 14}"
0.5861182519280206,10,58,20,10.386049747467041,23,0.5497237569060772,"(not ((((X[1, 0]) or (X[0, 2])) and ((X[0, 0]) or (X[1, 2]))) and ((((not (not (((X[0, 1]) and (X[2, 0])) or ((X[1, 1]) and (X[1, 1]))))) and (((((X[0, 2]) or (X[2, 2])) and (X[0, 0])) and (not (X[0, 2]))) and (((X[2, 1]) or (X[2, 0])) or (((X[0, 0]) and (X[2, 2])) and ((X[0, 1]) and (X[1, 0])))))) or ((X[2, 1]) or ((((X[1, 0]) and ((X[2, 1]) or (X[2, 0]))) or (((X[0, 1]) and (X[1, 0])) and (not (X[2, 0])))) or (X[2, 2])))) or (X[1, 2]))))","{<class 'geneticengine.grammars.coding.classes.Expr'>: 0, <class 'geneticengine.grammars.coding.classes.Condition'>: 58, <class 'int'>: 54, <class 'examples.game_of_life.MatrixElement'>: 27, <class 'geneticengine.grammars.coding.logical_ops.Not'>: 5, <class 'geneticengine.grammars.coding.logical_ops.Or'>: 12, <class 'geneticengine.grammars.coding.logical_ops.And'>: 14}"
0.5865633074935401,10,60,21,10.875543117523193,23,0.5495118549511855,"(not ((((X[1, 0]) or (X[0, 2])) and ((X[0, 0]) or (X[1, 2]))) and ((((not (not (((X[0, 1]) and (X[2, 0])) or ((X[1, 1]) and (X[1, 1]))))) and (((((X[0, 2]) or (X[2, 2])) and (X[0, 0])) and (not ((X[1, 0]) or (X[2, 2])))) and (((X[2, 1]) or (X[2, 0])) or (((X[0, 0]) and (X[2, 2])) and ((X[1, 0]) and (X[1, 0])))))) or ((X[2, 1]) or ((((X[1, 0]) and ((X[2, 1]) or (X[2, 0]))) or (((X[0, 1]) and (X[1, 0])) and (not (X[2, 0])))) or (X[2, 2])))) or (X[1, 2]))))","{<class 'geneticengine.grammars.coding.classes.Expr'>: 0, <class 'geneticengine.grammars.coding.classes.Condition'>: 60, <class 'int'>: 56, <class 'examples.game_of_life.MatrixElement'>: 28, <class 'geneticengine.grammars.coding.logical_ops.Not'>: 5, <class 'geneticengine.grammars.coding.logical_ops.Or'>: 13, <class 'geneticengine.grammars.coding.logical_ops.And'>: 14}"
