Fitness,Depth,Nodes,Generations,time_since_the_start_of_the_evolution,seed,genotype_as_str,productions
4.0,3,7,1,0.08296728134155273,9,"Genotype(dna={""<class 'examples.santafe.IfFood'>"": [], ""<class 'examples.santafe.Left'>"": [], ""<class 'examples.santafe.ActionBlock'>"": [], ""<class 'examples.santafe.Right'>"": [], ""<class 'examples.santafe.Action'>"": [80202, 0, 0, 1, 2, 3, 1, 1, 3, 0, 3, 0, 1, 1, 3, 2, 3, 22638, 69777, 72311, 22218, 13725, 11521, 9156, 730, 38043, 79372, 24934, 13619, 56141, 53433, 57863, 3483], ""<class 'examples.santafe.Move'>"": [], ""<class 'examples.santafe.ActionMain'>"": [0, 74022], 'typing.Annotated[list[examples.santafe.Action], ListSizeBetween[2...30]]': [], '$leftovers': [5667, 69105, 87548, 81824, 99595, 80403, 77804, 42512, 136, 8792, 55018, 87188, 30356, 60211, 95953, 59291, 90884, 34439, 54005, 63406, 50755, 8125, 2952, 65546, 60546, 70489, 4877, 12086, 56156, 8883, 63917, 42599, 77451, 52791, 77015, 28877, 57600, 29088, 51588, 41645, 16980, 91175, 72345, 28216, 19870, 75352, 82848, 23833, 13466, 99166, 23903, 76078, 92167, 12582, 15681, 97561, 71981, 16216, 90545, 65041, 65070, 31773, 36896, 82752, 40275, 8946, 62403, 61030, 7917, 51272, 53442, 53532, 60905, 20762, 67478, 75163, 94802, 74219, 47927, 94433, 98210, 97920, 11501, 58661, 30513, 83350, 37247, 44146, 78286, 67705, 9102, 83405, 62969, 74363, 68654, 18033, 50538, 48781, 22320, 87358, 74120, 98237, 12931, 56270, 50726, 2848, 98604, 18999, 69897, 38278, 77838, 53468, 4761, 63614, 2950, 9197, 95085, 37653, 98595, 33642, 71366, 5025, 84381, 61362, 43749, 21089, 55564, 41641, 92844, 54981, 39812, 67803, 3157, 18014, 56108, 844, 39024, 9342, 45242, 50635, 39385, 22873, 37574, 16936, 72047, 42936, 95783, 17287, 57572, 59833, 71594, 70202, 93279, 22062, 49829, 57963, 58023, 28541, 10343, 93806, 46738, 23679, 68563, 94675, 40406, 83060, 3550, 50742, 24422, 27389, 28538, 99031, 39370, 3114, 89775, 76986, 75503, 12831, 41255, 25098, 77239, 74648, 49201, 66032, 1587, 12261, 21719, 97355, 14414, 66521, 62809, 5137, 15744, 42124, 45911, 99641, 49643, 75345, 23124, 37231, 32993, 44091, 25755, 98852, 81017, 65883, 46245, 79723, 62306, 16634, 48150, 76576, 3715, 37350, 49753, 39199, 15033, 82110, 58602, 91618, 49968, 92836, 71296, 19328, 57483, 78229, 1320, 72668, 97580, 30682, 11004, 84746, 79159, 39266, 30564, 50979, 92582, 91494, 75977, 61701, 76121, 36737, 70081, 18358, 62713, 72905, 79498, 4880, 15478, 64728, 41833, 29377, 45770, 64394, 64540, 31980, 24379, 91706, 64272, 20004, 22447, 48097, 83074, 82511, 92581, 66556, 23052, 72648, 68427, 87389, 48984, 71550, 74387, 51084, 55377, 16070, 87121, 67566, 61656, 91954, 40783, 45056, 19060, 87226, 90720, 9701, 36578, 69293, 72496, 63732, 59219, 31062, 81983, 24953, 34544, 10650, 96857, 72566, 2250, 16262, 76227, 73686, 81883, 71475, 61130, 49455, 86717, 35637, 24394, 4538, 31223, 24931, 33495, 4168, 22475, 12881, 95779, 14583, 7616, 76257, 66227, 73169, 27507, 36262, 89263, 38244, 74556, 93459, 8836, 308, 25006, 71883, 14169, 96801, 32875, 71595, 7102, 58137, 19449, 43444, 60187, 41660, 70022, 21942, 23101, 31013, 34768, 87592, 12736, 14344, 22661, 10570, 25930, 97058, 80232, 9184, 42833, 78956, 66376, 73255, 73998, 29042, 63937, 73722, 63237, 68977, 22915, 8333, 48801, 47588, 30687, 11059, 39839, 70476, 36606, 74917, 23633, 16517, 28260, 22375, 8051, 35703, 2965, 55301, 80932, 43987, 24175, 53990, 6471, 59134, 88752, 73469, 43922, 93993, 77358, 24133, 34560, 51078, 503, 59719, 19987, 85927, 91065, 8618, 94826, 88237, 36249, 71104, 16656, 40079, 5803, 43031, 94043, 83248, 12936, 43950, 94398, 30779, 61201, 9581, 94307, 40853, 15632, 1316, 15168, 20386, 88944, 79061, 11275, 17089, 79559, 53372, 19433, 65764, 38026, 77897, 58375, 16502, 71730, 34369, 30451, 57526, 27946, 50008, 13552, 2137, 90379, 8365, 2924, 39589, 7569, 46934, 67743, 59107, 27139, 2803, 63344, 68601, 6318, 18013, 12863, 86198, 63319, 40848, 89057, 80024, 99736, 24517, 40275, 63048, 57012, 51061, 66833, 54894, 33638, 71492, 34499, 65833, 95028, 47623, 74964, 47253, 4336, 94294, 79752, 75692, 36331, 3557, 22235, 42244, 80144, 39833, 79011, 2120, 39645, 35545, 42459, 21342, 22786, 64068, 68250, 67562, 83894, 17694, 75394, 99064, 23522, 87567, 37272, 13146, 42566, 47562, 57767, 37574, 86956, 41899, 883, 79862, 74741, 320, 80628, 12872, 78036, 74203, 20711, 70393, 4611, 94852, 34835, 35613, 72969, 60192, 46857, 37995, 39388, 28141, 49381, 40067, 1136, 40874, 43797, 80166, 55430, 24578, 11154, 13467, 68384, 6705, 93611, 6152, 94524, 20653, 87279, 77407, 45988, 91948, 98152, 66801, 41173, 83647, 69124, 73334, 86060, 2471, 98033, 75246, 40052, 48093, 5602, 54256, 5985, 42599, 95146, 40774, 42908, 97648, 55045, 99506, 66862, 33368, 47595, 19670, 74727, 13256, 3205, 75426, 7114, 1300, 59373, 91899, 28023, 56973, 15476, 90835, 71340, 19868, 83698, 85076, 75742, 7938, 16185, 30800, 30678, 89303, 69556, 55606, 14985, 86422, 92229, 44545, 94068, 44977, 2744, 18091, 40730, 35023, 79920, 98109, 1579, 58741, 24414, 24249, 51313, 75099, 68808, 16559, 67127, 34804, 79178, 35017, 67259, 98356, 8535, 33433, 85163, 25096, 72092, 92688, 75476, 97148, 52088, 72622, 36023, 20178, 59975, 20370, 24403, 48826, 58671, 9055, 86299, 39559, 79153, 18039, 41306, 57904, 16253, 30585, 10415, 22373, 84645, 47248, 52516, 25363, 5723, 53156, 81932, 5665, 52957, 19220, 71004, 98503, 22, 47079, 1821, 64641, 19051, 90061, 59929, 28149, 12081, 41960, 9591, 19293, 29210, 91011, 72955, 17839, 41843, 20929, 48172, 98443, 71209, 4723, 37480, 29028, 63628, 16440, 16305, 82871, 6951, 15191, 2636, 97572, 67144, 71155, 49607, 42323, 32252, 94028, 40916, 2912, 63609, 22321, 89515, 4561, 94401, 40634, 5658, 49217, 10621, 63055, 54476, 50331, 69922, 33825, 532, 88754, 9447, 14348, 1304, 23967, 162, 18324, 92112, 27413, 31650, 19999, 44675, 66295, 7702, 14483, 65014, 33038, 5750, 67722, 87208, 52676, 66614, 24283, 82963, 35824, 59662, 93371, 81027, 10650, 7347, 46510, 81577, 50482, 54554, 39376, 24939, 48057, 59763, 77550, 4071, 59958, 74862, 69266, 58488, 63871, 56399, 57853, 53928, 53221, 44676, 23563, 4277, 31290, 66633, 31594, 94019, 17348, 83421, 49386, 8624, 44366, 89678, 44422, 11854, 52777, 18691, 89147, 73840, 79945, 64401, 85673, 98986, 56750, 99479, 72186, 65416, 98066, 85985, 14662, 22048, 48606, 46781, 59257, 89170, 76609, 2107, 48519, 84792, 41621, 16426, 33142, 43622, 59582, 43400, 18075, 77573, 11031, 3795, 71867, 14923, 47910, 17238, 6764, 31998, 30230, 23584, 52625, 14713, 40158, 40365, 70733, 25714, 95642, 29775, 58760, 97569, 78782, 80032, 98778, 54034, 22599, 76062, 606, 12660, 66206, 47884, 99067, 14129, 32016, 48016, 57930, 83703, 85044, 99076, 6017, 69963, 15303, 26856, 94899, 66371, 68290, 26494, 51072, 47905, 53811, 47672, 88358, 91922, 48616, 23727, 67266, 79851, 27391, 80775, 42181, 64823, 49199, 50220, 97258, 69486, 78437, 76245, 35847, 79798, 24879, 51591, 43914, 60546, 78016, 40064, 40402, 3003, 63317, 58674, 67078, 91858, 20121, 55187, 16092, 74879, 66535, 21683, 93772, 77761, 22572, 8158, 30117, 98356, 34945, 91095, 77956, 30549, 26736, 33644, 57567, 96866, 88913, 18784, 94403, 86022, 76857, 45986, 22170, 24469, 99812, 83266, 91816, 87088, 38523, 94581, 7564, 94506, 49214, 14536, 77014, 5969, 21178, 42166, 20279, 49231, 99106, 4668, 91250, 88501, 1546, 44191, 82765, 74456, 37506, 19558, 32160, 98222, 78901, 32566, 81064, 50024, 8302, 38375, 86217, 98554, 4743, 61128, 81950, 40607, 17133, 27176, 68210, 62387, 34415, 9448, 86639, 98039, 35006, 50830, 32957, 1073, 74022, 22638, 69777, 72311, 22218, 13725, 11521, 9156, 730, 38043, 79372, 24934, 13619, 56141, 53433, 57863, 3483], ""<class 'int'>"": [9]})","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
4.0,3,7,2,0.1329498291015625,9,"Genotype(dna={""<class 'examples.santafe.IfFood'>"": [], ""<class 'examples.santafe.Left'>"": [], ""<class 'examples.santafe.ActionBlock'>"": [], ""<class 'examples.santafe.Right'>"": [], ""<class 'examples.santafe.Action'>"": [80202, 0, 0, 1, 2, 3, 1, 1, 3, 0, 3, 0, 1, 1, 3, 2, 3, 22638, 69777, 72311, 22218, 13725, 11521, 9156, 730, 38043, 79372, 24934, 13619, 56141, 53433, 57863, 3483], ""<class 'examples.santafe.Move'>"": [], ""<class 'examples.santafe.ActionMain'>"": [0, 74022], 'typing.Annotated[list[examples.santafe.Action], ListSizeBetween[2...30]]': [], '$leftovers': [5667, 69105, 87548, 81824, 99595, 80403, 77804, 42512, 136, 8792, 55018, 87188, 30356, 60211, 95953, 59291, 90884, 34439, 54005, 63406, 50755, 8125, 2952, 65546, 60546, 70489, 4877, 12086, 56156, 8883, 63917, 42599, 77451, 52791, 77015, 28877, 57600, 29088, 51588, 41645, 16980, 91175, 72345, 28216, 19870, 75352, 82848, 23833, 13466, 99166, 23903, 76078, 92167, 12582, 15681, 97561, 71981, 16216, 90545, 65041, 65070, 31773, 36896, 82752, 40275, 8946, 62403, 61030, 7917, 51272, 53442, 53532, 60905, 20762, 67478, 75163, 94802, 74219, 47927, 94433, 98210, 97920, 11501, 58661, 30513, 83350, 37247, 44146, 78286, 67705, 9102, 83405, 62969, 74363, 68654, 18033, 50538, 48781, 22320, 87358, 74120, 98237, 12931, 56270, 50726, 2848, 98604, 18999, 69897, 38278, 77838, 53468, 4761, 63614, 2950, 9197, 95085, 37653, 98595, 33642, 71366, 5025, 84381, 61362, 43749, 21089, 55564, 41641, 92844, 54981, 39812, 67803, 3157, 18014, 56108, 844, 39024, 9342, 45242, 50635, 39385, 22873, 37574, 16936, 72047, 42936, 95783, 17287, 57572, 59833, 71594, 70202, 93279, 22062, 49829, 57963, 58023, 28541, 10343, 93806, 46738, 23679, 68563, 94675, 40406, 83060, 3550, 50742, 24422, 27389, 28538, 99031, 39370, 3114, 89775, 76986, 75503, 12831, 41255, 25098, 77239, 74648, 49201, 66032, 1587, 12261, 21719, 97355, 14414, 66521, 62809, 5137, 15744, 42124, 45911, 99641, 49643, 75345, 23124, 37231, 32993, 44091, 25755, 98852, 81017, 65883, 46245, 79723, 62306, 16634, 48150, 76576, 3715, 37350, 49753, 39199, 15033, 82110, 58602, 91618, 49968, 92836, 71296, 19328, 57483, 78229, 1320, 72668, 97580, 30682, 11004, 84746, 79159, 39266, 30564, 50979, 92582, 91494, 75977, 61701, 76121, 36737, 70081, 18358, 62713, 72905, 79498, 4880, 15478, 64728, 41833, 29377, 45770, 64394, 64540, 31980, 24379, 91706, 64272, 20004, 22447, 48097, 83074, 82511, 92581, 66556, 23052, 72648, 68427, 87389, 48984, 71550, 74387, 51084, 55377, 16070, 87121, 67566, 61656, 91954, 40783, 45056, 19060, 87226, 90720, 9701, 36578, 69293, 72496, 63732, 59219, 31062, 81983, 24953, 34544, 10650, 96857, 72566, 2250, 16262, 76227, 73686, 81883, 71475, 61130, 49455, 86717, 35637, 24394, 4538, 31223, 24931, 33495, 4168, 22475, 12881, 95779, 14583, 7616, 76257, 66227, 73169, 27507, 36262, 89263, 38244, 74556, 93459, 8836, 308, 25006, 71883, 14169, 96801, 32875, 71595, 7102, 58137, 19449, 43444, 60187, 41660, 70022, 21942, 23101, 31013, 34768, 87592, 12736, 14344, 22661, 10570, 25930, 97058, 80232, 9184, 42833, 78956, 66376, 73255, 73998, 29042, 63937, 73722, 63237, 68977, 22915, 8333, 48801, 47588, 30687, 11059, 39839, 70476, 36606, 74917, 23633, 16517, 28260, 22375, 8051, 35703, 2965, 55301, 80932, 43987, 24175, 53990, 6471, 59134, 88752, 73469, 43922, 93993, 77358, 24133, 34560, 51078, 503, 59719, 19987, 85927, 91065, 8618, 94826, 88237, 36249, 71104, 16656, 40079, 5803, 43031, 94043, 83248, 12936, 43950, 94398, 30779, 61201, 9581, 94307, 40853, 15632, 1316, 15168, 20386, 88944, 79061, 11275, 17089, 79559, 53372, 19433, 65764, 38026, 77897, 58375, 16502, 71730, 34369, 30451, 57526, 27946, 50008, 13552, 2137, 90379, 8365, 2924, 39589, 7569, 46934, 67743, 59107, 27139, 2803, 63344, 68601, 6318, 18013, 12863, 86198, 63319, 40848, 89057, 80024, 99736, 24517, 40275, 63048, 57012, 51061, 66833, 54894, 33638, 71492, 34499, 65833, 95028, 47623, 74964, 47253, 4336, 94294, 79752, 75692, 36331, 3557, 22235, 42244, 80144, 39833, 79011, 2120, 39645, 35545, 42459, 21342, 22786, 64068, 68250, 67562, 83894, 17694, 75394, 99064, 23522, 87567, 37272, 13146, 42566, 47562, 57767, 37574, 86956, 41899, 883, 79862, 74741, 320, 80628, 12872, 78036, 74203, 20711, 70393, 4611, 94852, 34835, 35613, 72969, 60192, 46857, 37995, 39388, 28141, 49381, 40067, 1136, 40874, 43797, 80166, 55430, 24578, 11154, 13467, 68384, 6705, 93611, 6152, 94524, 20653, 87279, 77407, 45988, 91948, 98152, 66801, 41173, 83647, 69124, 73334, 86060, 2471, 98033, 75246, 40052, 48093, 5602, 54256, 5985, 42599, 95146, 40774, 42908, 97648, 55045, 99506, 66862, 33368, 47595, 19670, 74727, 13256, 3205, 75426, 7114, 1300, 59373, 91899, 28023, 56973, 15476, 90835, 71340, 19868, 83698, 85076, 75742, 7938, 16185, 30800, 30678, 89303, 69556, 55606, 14985, 86422, 92229, 44545, 94068, 44977, 2744, 18091, 40730, 35023, 79920, 98109, 1579, 58741, 24414, 24249, 51313, 75099, 68808, 16559, 67127, 34804, 79178, 35017, 67259, 98356, 8535, 33433, 85163, 25096, 72092, 92688, 75476, 97148, 52088, 72622, 36023, 20178, 59975, 20370, 24403, 48826, 58671, 9055, 86299, 39559, 79153, 18039, 41306, 57904, 16253, 30585, 10415, 22373, 84645, 47248, 52516, 25363, 5723, 53156, 81932, 5665, 52957, 19220, 71004, 98503, 22, 47079, 1821, 64641, 19051, 90061, 59929, 28149, 12081, 41960, 9591, 19293, 29210, 91011, 72955, 17839, 41843, 20929, 48172, 98443, 71209, 4723, 37480, 29028, 63628, 16440, 16305, 82871, 6951, 15191, 2636, 97572, 67144, 71155, 49607, 42323, 32252, 94028, 40916, 2912, 63609, 22321, 89515, 4561, 94401, 40634, 5658, 49217, 10621, 63055, 54476, 50331, 69922, 33825, 532, 88754, 9447, 14348, 1304, 23967, 162, 18324, 92112, 27413, 31650, 19999, 44675, 66295, 7702, 14483, 65014, 33038, 5750, 67722, 87208, 52676, 66614, 24283, 82963, 35824, 59662, 93371, 81027, 10650, 7347, 46510, 81577, 50482, 54554, 39376, 24939, 48057, 59763, 77550, 4071, 59958, 74862, 69266, 58488, 63871, 56399, 57853, 53928, 53221, 44676, 23563, 4277, 31290, 66633, 31594, 94019, 17348, 83421, 49386, 8624, 44366, 89678, 44422, 11854, 52777, 18691, 89147, 73840, 79945, 64401, 85673, 98986, 56750, 99479, 72186, 65416, 98066, 85985, 14662, 22048, 48606, 46781, 59257, 89170, 76609, 2107, 48519, 84792, 41621, 16426, 33142, 43622, 59582, 43400, 18075, 77573, 11031, 3795, 71867, 14923, 47910, 17238, 6764, 31998, 30230, 23584, 52625, 14713, 40158, 40365, 70733, 25714, 95642, 29775, 58760, 97569, 78782, 80032, 98778, 54034, 22599, 76062, 606, 12660, 66206, 47884, 99067, 14129, 32016, 48016, 57930, 83703, 85044, 99076, 6017, 69963, 15303, 26856, 94899, 66371, 68290, 26494, 51072, 47905, 53811, 47672, 88358, 91922, 48616, 23727, 67266, 79851, 27391, 80775, 42181, 64823, 49199, 50220, 97258, 69486, 78437, 76245, 35847, 79798, 24879, 51591, 43914, 60546, 78016, 40064, 40402, 3003, 63317, 58674, 67078, 91858, 20121, 55187, 16092, 74879, 66535, 21683, 93772, 77761, 22572, 8158, 30117, 98356, 34945, 91095, 77956, 30549, 26736, 33644, 57567, 96866, 88913, 18784, 94403, 86022, 76857, 45986, 22170, 24469, 99812, 83266, 91816, 87088, 38523, 94581, 7564, 94506, 49214, 14536, 77014, 5969, 21178, 42166, 20279, 49231, 99106, 4668, 91250, 88501, 1546, 44191, 82765, 74456, 37506, 19558, 32160, 98222, 78901, 32566, 81064, 50024, 8302, 38375, 86217, 98554, 4743, 61128, 81950, 40607, 17133, 27176, 68210, 62387, 34415, 9448, 86639, 98039, 35006, 50830, 32957, 1073, 74022, 22638, 69777, 72311, 22218, 13725, 11521, 9156, 730, 38043, 79372, 24934, 13619, 56141, 53433, 57863, 3483], ""<class 'int'>"": [9]})","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
7.0,3,8,3,0.19351959228515625,9,"Genotype(dna={""<class 'examples.santafe.IfFood'>"": [], ""<class 'examples.santafe.Left'>"": [], ""<class 'examples.santafe.ActionBlock'>"": [], ""<class 'examples.santafe.Right'>"": [], ""<class 'examples.santafe.Action'>"": [80202, 0, 0, 1, 2, 3, 1, 1, 3, 0, 3, 0, 46595, 1, 86180, 2, 3, 22638, 69777, 72311, 22218, 13725, 11521, 9156, 730, 38043, 79372, 24934, 13619, 56141, 53433, 31542, 3483, 5667, 69105], ""<class 'examples.santafe.Move'>"": [], ""<class 'examples.santafe.ActionMain'>"": [0, 74022], 'typing.Annotated[list[examples.santafe.Action], ListSizeBetween[2...30]]': [], '$leftovers': [87548, 81824, 99595, 80403, 77804, 42512, 136, 8792, 55018, 87188, 30356, 60211, 95953, 59291, 90884, 34439, 54005, 63406, 50755, 8125, 2952, 65546, 60546, 70489, 4877, 12086, 56156, 8883, 63917, 42599, 77451, 52791, 77015, 28877, 57600, 29088, 51588, 41645, 16980, 91175, 72345, 28216, 19870, 75352, 82848, 23833, 13466, 99166, 23903, 76078, 92167, 12582, 15681, 97561, 71981, 16216, 90545, 65041, 65070, 31773, 36896, 82752, 40275, 8946, 62403, 61030, 7917, 51272, 53442, 53532, 60905, 20762, 67478, 75163, 94802, 74219, 47927, 94433, 98210, 97920, 11501, 58661, 30513, 83350, 37247, 44146, 78286, 67705, 9102, 83405, 62969, 74363, 68654, 18033, 50538, 48781, 22320, 87358, 74120, 98237, 12931, 56270, 50726, 2848, 98604, 18999, 69897, 38278, 77838, 53468, 4761, 63614, 2950, 9197, 95085, 37653, 98595, 33642, 71366, 5025, 84381, 61362, 43749, 21089, 55564, 41641, 92844, 54981, 39812, 67803, 3157, 18014, 56108, 844, 39024, 9342, 45242, 50635, 39385, 22873, 37574, 16936, 72047, 42936, 95783, 17287, 57572, 59833, 71594, 70202, 93279, 22062, 49829, 57963, 58023, 28541, 10343, 93806, 46738, 23679, 68563, 94675, 40406, 83060, 3550, 50742, 24422, 27389, 28538, 99031, 39370, 3114, 89775, 76986, 75503, 12831, 41255, 25098, 77239, 74648, 49201, 66032, 1587, 12261, 21719, 97355, 14414, 66521, 62809, 5137, 15744, 42124, 45911, 99641, 49643, 75345, 23124, 37231, 32993, 44091, 25755, 98852, 81017, 65883, 46245, 79723, 62306, 16634, 48150, 76576, 3715, 37350, 49753, 39199, 15033, 82110, 58602, 91618, 49968, 92836, 71296, 19328, 57483, 78229, 1320, 72668, 97580, 30682, 11004, 84746, 79159, 39266, 30564, 50979, 92582, 91494, 75977, 61701, 76121, 36737, 70081, 18358, 62713, 72905, 79498, 4880, 15478, 64728, 41833, 29377, 45770, 64394, 64540, 31980, 24379, 91706, 64272, 20004, 22447, 48097, 83074, 82511, 92581, 66556, 23052, 72648, 68427, 87389, 48984, 71550, 74387, 51084, 55377, 16070, 87121, 67566, 61656, 91954, 40783, 45056, 19060, 87226, 90720, 9701, 36578, 69293, 72496, 63732, 59219, 31062, 81983, 24953, 34544, 10650, 96857, 72566, 2250, 16262, 76227, 73686, 81883, 71475, 61130, 49455, 86717, 35637, 24394, 4538, 31223, 24931, 33495, 4168, 22475, 12881, 95779, 14583, 7616, 76257, 66227, 73169, 27507, 36262, 89263, 38244, 74556, 93459, 8836, 308, 25006, 71883, 14169, 96801, 32875, 71595, 7102, 58137, 19449, 43444, 60187, 41660, 70022, 21942, 23101, 31013, 34768, 87592, 12736, 14344, 22661, 10570, 25930, 97058, 80232, 9184, 42833, 78956, 66376, 73255, 73998, 29042, 63937, 73722, 63237, 68977, 22915, 8333, 48801, 47588, 30687, 11059, 39839, 70476, 36606, 74917, 23633, 16517, 28260, 22375, 8051, 35703, 2965, 55301, 80932, 43987, 24175, 53990, 6471, 59134, 88752, 73469, 43922, 93993, 77358, 24133, 34560, 51078, 503, 59719, 19987, 85927, 91065, 8618, 94826, 88237, 36249, 71104, 16656, 40079, 5803, 43031, 94043, 83248, 12936, 43950, 94398, 30779, 61201, 9581, 94307, 40853, 15632, 1316, 15168, 20386, 88944, 79061, 11275, 17089, 79559, 53372, 19433, 65764, 38026, 77897, 58375, 16502, 71730, 34369, 30451, 57526, 27946, 50008, 13552, 2137, 90379, 8365, 2924, 39589, 7569, 46934, 67743, 59107, 27139, 2803, 63344, 68601, 6318, 18013, 12863, 86198, 63319, 40848, 89057, 80024, 99736, 24517, 40275, 63048, 57012, 51061, 66833, 54894, 33638, 71492, 34499, 65833, 95028, 47623, 74964, 47253, 4336, 94294, 79752, 75692, 36331, 3557, 22235, 42244, 80144, 39833, 79011, 2120, 39645, 35545, 42459, 21342, 22786, 64068, 68250, 67562, 83894, 17694, 75394, 99064, 23522, 87567, 37272, 13146, 42566, 47562, 57767, 37574, 86956, 41899, 883, 79862, 74741, 320, 80628, 12872, 78036, 74203, 20711, 70393, 4611, 94852, 34835, 35613, 72969, 60192, 46857, 37995, 39388, 28141, 49381, 40067, 1136, 40874, 43797, 80166, 55430, 24578, 11154, 13467, 68384, 6705, 93611, 6152, 94524, 20653, 87279, 77407, 45988, 91948, 98152, 66801, 41173, 83647, 69124, 73334, 86060, 2471, 98033, 75246, 40052, 48093, 5602, 54256, 5985, 42599, 95146, 40774, 42908, 97648, 55045, 99506, 66862, 33368, 47595, 19670, 74727, 13256, 3205, 75426, 7114, 1300, 59373, 91899, 28023, 56973, 15476, 90835, 71340, 19868, 83698, 85076, 75742, 7938, 16185, 30800, 30678, 89303, 69556, 55606, 14985, 86422, 92229, 44545, 94068, 44977, 2744, 18091, 40730, 35023, 79920, 98109, 1579, 58741, 24414, 24249, 51313, 75099, 68808, 16559, 67127, 34804, 79178, 35017, 67259, 98356, 8535, 33433, 85163, 25096, 72092, 92688, 75476, 97148, 52088, 72622, 36023, 20178, 59975, 20370, 24403, 48826, 58671, 9055, 86299, 39559, 79153, 18039, 41306, 57904, 16253, 30585, 10415, 22373, 84645, 47248, 52516, 25363, 5723, 53156, 81932, 5665, 52957, 19220, 71004, 98503, 22, 47079, 1821, 64641, 19051, 90061, 59929, 28149, 12081, 41960, 9591, 19293, 29210, 91011, 72955, 17839, 41843, 20929, 48172, 98443, 71209, 4723, 37480, 29028, 63628, 16440, 16305, 82871, 6951, 15191, 2636, 97572, 67144, 71155, 49607, 42323, 32252, 94028, 40916, 2912, 63609, 22321, 89515, 4561, 94401, 40634, 5658, 49217, 10621, 63055, 54476, 50331, 69922, 33825, 532, 88754, 9447, 14348, 1304, 23967, 162, 18324, 92112, 27413, 31650, 19999, 44675, 66295, 7702, 14483, 65014, 33038, 5750, 67722, 87208, 52676, 66614, 24283, 82963, 35824, 59662, 93371, 81027, 10650, 7347, 46510, 81577, 50482, 54554, 39376, 24939, 48057, 59763, 77550, 4071, 59958, 74862, 69266, 58488, 63871, 56399, 57853, 53928, 53221, 44676, 23563, 4277, 31290, 66633, 31594, 94019, 17348, 83421, 49386, 8624, 44366, 89678, 44422, 11854, 52777, 18691, 89147, 73840, 79945, 64401, 85673, 98986, 56750, 99479, 72186, 65416, 98066, 85985, 14662, 22048, 48606, 46781, 59257, 89170, 76609, 2107, 48519, 84792, 41621, 16426, 33142, 43622, 59582, 43400, 18075, 77573, 11031, 3795, 71867, 14923, 47910, 17238, 6764, 31998, 30230, 23584, 52625, 14713, 40158, 40365, 70733, 25714, 95642, 29775, 58760, 97569, 78782, 80032, 98778, 54034, 22599, 76062, 606, 12660, 66206, 47884, 99067, 14129, 32016, 48016, 57930, 83703, 85044, 99076, 6017, 69963, 15303, 26856, 94899, 66371, 68290, 26494, 51072, 47905, 53811, 47672, 88358, 91922, 48616, 23727, 67266, 79851, 27391, 80775, 42181, 64823, 49199, 50220, 97258, 69486, 78437, 76245, 35847, 79798, 24879, 51591, 43914, 60546, 78016, 40064, 40402, 3003, 63317, 58674, 67078, 91858, 20121, 55187, 16092, 74879, 66535, 21683, 93772, 77761, 22572, 8158, 30117, 98356, 34945, 91095, 77956, 30549, 26736, 33644, 57567, 96866, 88913, 18784, 94403, 86022, 76857, 45986, 22170, 24469, 99812, 83266, 91816, 87088, 38523, 94581, 7564, 94506, 49214, 14536, 77014, 5969, 21178, 42166, 20279, 49231, 99106, 4668, 91250, 88501, 1546, 44191, 82765, 74456, 37506, 19558, 32160, 98222, 78901, 32566, 81064, 50024, 8302, 38375, 86217, 98554, 4743, 61128, 81950, 40607, 17133, 27176, 68210, 62387, 34415, 9448, 86639, 98039, 35006, 50830, 32957, 1073, 74022, 22638, 69777, 72311, 22218, 13725, 11521, 9156, 730, 38043, 79372, 24934, 13619, 56141, 53433, 57863, 3483, 5667, 69105], ""<class 'int'>"": [9]})","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
