fitness,test_fitness,seed,benchmark_name,genotype,phenotype,prods
15,,5,santafe,"Genotype(dna={""<class 'examples.santafe.IfFood'>"": [], ""<class 'examples.santafe.Left'>"": [], ""<class 'examples.santafe.ActionBlock'>"": [], ""<class 'examples.santafe.Right'>"": [], ""<class 'examples.santafe.Action'>"": [93348, 50810, 0, 2, 3, 69249, 7953, 1, 46903, 3, 69255, 12448, 82244, 1, 12851, 45719, 35464, 68365, 22241, 65021, 554, 84375, 77117, 55520, 94501, 7279, 67199, 63665, 44120, 61129, 42431, 90123, 23986, 15705, 87511, 84386, 90505, 66309, 7145, 77045, 17256, 24940, 40053, 45916, 23750, 62784, 23880, 77826, 90454, 42153, 66327, 50345, 54602, 87456], ""<class 'examples.santafe.Move'>"": [], ""<class 'examples.santafe.ActionMain'>"": [21848, 13003], 'typing.Annotated[list[examples.santafe.Action], ListSizeBetween[2...30]]': [], '$leftovers': [22354, 96430, 64341, 19711, 85325, 33005, 34612, 70689, 62590, 22484, 88899, 55230, 96035, 20425, 66168, 94542, 65191, 94083, 1839, 30358, 41471, 62176, 88785, 75410, 84585, 49190, 98981, 75701, 42301, 69965, 56470, 68730, 89281, 17488, 32911, 92601, 4086, 92331, 35937, 45395, 82579, 23000, 23753, 86539, 78147, 54396, 57813, 81139, 96874, 2733, 20859, 75053, 76791, 93022, 89833, 19220, 61852, 90122, 87453, 7135, 13445, 42262, 82889, 32680, 52992, 31882, 93456, 45893, 13272, 61356, 19302, 53044, 91277, 67083, 31648, 86970, 16118, 45843, 15645, 21224, 56798, 85287, 41305, 39522, 15347, 95461, 6903, 84386, 69739, 5678, 27364, 89126, 58574, 52471, 86602, 67514, 88931, 14325, 69548, 15591, 39256, 59789, 5676, 33598, 28536, 86942, 87949, 90672, 7920, 30254, 42250, 36584, 22473, 15751, 74232, 91956, 12576, 21432, 67584, 63536, 37946, 98819, 84900, 66031, 41812, 96067, 15203, 43410, 87100, 14313, 92647, 77381, 74101, 80439, 44079, 92905, 43889, 31398, 96130, 8248, 83627, 31926, 52611, 65317, 60145, 47890, 6622, 88295, 16094, 72656, 51493, 91, 27904, 41579, 5453, 84623, 16089, 51979, 97959, 23111, 7803, 53813, 80301, 46400, 70999, 22871, 32209, 73481, 9455, 88308, 25783, 41686, 61843, 96867, 63204, 79489, 91850, 96542, 12995, 29193, 257, 79823, 56104, 39571, 34482, 84855, 37873, 80745, 86527, 43072, 37823, 32573, 34556, 69859, 57607, 15618, 78351, 26472, 84956, 45375, 5281, 1392, 52505, 42965, 37821, 27022, 84689, 82555, 47370, 81524, 34271, 33871, 79216, 45314, 95412, 76614, 84008, 84674, 93430, 17664, 74884, 24062, 70444, 12611, 69850, 85957, 12936, 35618, 16081, 33113, 61925, 94016, 95004, 85684, 47039, 68871, 43292, 35079, 64862, 556, 67350, 47465, 13107, 16624, 87185, 77742, 51950, 48251, 56424, 75126, 65468, 48598, 35241, 61804, 60014, 52364, 64910, 27603, 54232, 21762, 35458, 61003, 60722, 28334, 46343, 92151, 34377, 11869, 50282, 99319, 64309, 29335, 21223, 10909, 80762, 34458, 50314, 97215, 74048, 16830, 4033, 41061, 63854, 15807, 51581, 31064, 99607, 49638, 70055, 41577, 97235, 53164, 22382, 91937, 9418, 48233, 94585, 48280, 96276, 56580, 45220, 81506, 92378, 23015, 8027, 64729, 69488, 37443, 13365, 67293, 67414, 11379, 30477, 74965, 4633, 88788, 45331, 65305, 71719, 89334, 44961, 17832, 24770, 90701, 48216, 76758, 85790, 87847, 73366, 81392, 17757, 67999, 63129, 81743, 53982, 87379, 15929, 65893, 19497, 73153, 49381, 57678, 73656, 76264, 72637, 19464, 11431, 9716, 27408, 53156, 10100, 66154, 65063, 91462, 27954, 76315, 25364, 21785, 49380, 16054, 50892, 65158, 12485, 36700, 33017, 64209, 98107, 15593, 30145, 6464, 41216, 86590, 466, 77659, 78251, 92386, 94143, 58320, 91046, 77165, 72749, 11809, 8919, 25459, 22842, 97027, 17623, 21975, 21856, 54004, 79823, 37640, 79791, 46951, 35361, 10468, 77570, 56248, 24694, 63302, 8734, 33919, 67740, 20504, 6192, 30902, 16985, 38266, 66670, 47962, 4171, 23070, 91508, 41943, 8926, 46937, 52944, 27833, 90281, 47489, 30904, 67190, 27818, 46777, 59374, 99562, 15427, 34263, 68845, 82910, 51414, 26881, 18660, 32568, 85746, 28436, 72818, 76523, 20304, 47972, 47802, 80527, 87864, 66557, 7612, 44702, 83196, 17783, 23434, 74388, 43439, 65840, 10052, 71284, 63266, 95268, 45327, 94816, 73028, 77468, 98064, 86021, 388, 20766, 48685, 73626, 98797, 74257, 33002, 59169, 3051, 66053, 74295, 8420, 17674, 55281, 35578, 60850, 32170, 24075, 93670, 28456, 5958, 59290, 77751, 55267, 37943, 41604, 43649, 90032, 91678, 46979, 22482, 64302, 53487, 91650, 69329, 84433, 31976, 81433, 51038, 62366, 71689, 2993, 57069, 23201, 90445, 81470, 19886, 78020, 76409, 62975, 15655, 63048, 83372, 22778, 39230, 29654, 99423, 20043, 91827, 79505, 44869, 54548, 84128, 78824, 41129, 23467, 33438, 22616, 93623, 93645, 88375, 39171, 98, 56205, 36280, 37336, 25950, 54358, 8805, 28197, 90324, 6649, 94912, 46665, 89479, 93734, 57989, 97995, 27293, 27145, 90363, 69953, 80228, 77266, 26032, 7308, 83335, 25196, 30308, 73614, 25892, 47880, 18172, 73104, 93611, 17731, 68172, 41945, 83761, 90202, 54009, 99516, 86710, 49862, 85281, 94460, 22279, 46645, 94031, 58472, 91840, 77951, 57657, 11632, 31302, 35391, 42328, 35534, 14634, 78538, 54775, 7257, 33375, 70071, 50160, 116, 58921, 78404, 59518, 85298, 21265, 39538, 27065, 93634, 85536, 4407, 50876, 1231, 8302, 7292, 74096, 41036, 28867, 71695, 65293, 57372, 76194, 18673, 31463, 27979, 66264, 44347, 38650, 60242, 44958, 22807, 59731, 46771, 86006, 42992, 24395, 14666, 38989, 87541, 67472, 48499, 67104, 25665, 38196, 24506, 91588, 793, 24834, 38211, 15225, 20069, 72422, 59782, 13449, 9138, 64177, 27134, 95790, 31481, 42110, 20383, 29039, 6673, 38635, 23705, 1998, 57601, 83424, 65572, 12842, 78243, 47501, 53089, 30190, 54175, 51808, 10246, 79103, 13313, 17517, 78966, 76973, 2903, 97594, 81004, 99679, 14198, 56331, 61082, 35531, 77344, 836, 75202, 59312, 6155, 23173, 52961, 12220, 66094, 48284, 7150, 64523, 39128, 4930, 21613, 81341, 13028, 63962, 53488, 10493, 96112, 76137, 11936, 69734, 74124, 17801, 87482, 37282, 88608, 2082, 58677, 53952, 72419, 13552, 37616, 6920, 11688, 85116, 64275, 78010, 95635, 95926, 88665, 5423, 80911, 73730, 8666, 38026, 53297, 62013, 88091, 7183, 30894, 26130, 81134, 73861, 64140, 99774, 60313, 99082, 26000, 67574, 35234, 23869, 67436, 43058, 20552, 11836, 88762, 79626, 8997, 9609, 46668, 31093, 44964, 65047, 42798, 92864, 49022, 19498, 85701, 6187, 33945, 71670, 60890, 47402, 92381, 73925, 16767, 13482, 75310, 44192, 67176, 3037, 41004, 12577, 39583, 28384, 84702, 79206, 64212, 94945, 59195, 95403, 92004, 53930, 5140, 60117, 14108, 34031, 43510, 30147, 90291, 81493, 51863, 65044, 56757, 74791, 62057, 62570, 40219, 66585, 12659, 44883, 65355, 34409, 86700, 65482, 37220, 68896, 81129, 47192, 81206, 30015, 58055, 76448, 90814, 89492, 77407, 15039, 52991, 88848, 41437, 13977, 3984, 2297, 45677, 98599, 195, 89325, 29841, 85032, 85593, 49722, 71420, 10394, 61851, 80388, 33257, 31885, 74554, 12187, 99150, 12673, 8308, 47649, 73530, 38774, 98868, 3161, 54621, 2272, 98823, 23610, 39194, 92045, 26120, 56339, 93240, 50084, 67315, 74155, 5989, 59873, 75887, 41530, 56767, 25541, 27445, 18225, 58310, 12147, 94086, 71283, 18912, 56490, 98957, 29533, 10227, 98119, 72577, 94684, 92816, 55210, 53633, 23141, 54564, 19986, 39036, 8560, 95785, 69091, 8286, 11768, 52636, 21670, 52512, 29649, 84708, 51721, 2399, 1841, 65927, 83386, 69104, 56729, 29546, 45874, 23286, 49493, 24481, 77832, 39903, 43019, 47985, 88682, 5197, 29922, 97588, 28961, 13211, 47117, 23914, 59089, 59455, 96836, 25612, 26881, 31025, 48147, 96983, 81444, 52775, 91025, 64930, 20951, 76743, 14741, 57629, 42176, 1168, 15948, 69591, 56023, 15028, 19011, 8045, 95685, 74293, 53792, 29161, 74932, 21047, 44928, 94306, 84956, 66890, 22241, 69245, 554, 43865, 9261, 55520, 13386, 56551, 67199, 22321, 28881, 65352, 42431, 90123, 86602, 1043, 27120, 84386, 90505, 59855, 73953, 33406, 12841, 24940, 89796, 53848, 33994, 76024, 41775, 77826, 90454, 74987, 61109, 16057, 54602, 87456], ""<class 'int'>"": [86935]})","ActionBlock(actions=[Right(), IfFood(yes_food=Right(), no_food=Left()), Move(), Move(), Move(), Left(), Left(), Left(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=Left()), IfFood(yes_food=Move(), no_food=Move()), Move(), Right(), Left(), Move(), IfFood(yes_food=Move(), no_food=Left()), Left(), Move(), IfFood(yes_food=Move(), no_food=Left()), Left(), Right(), Move(), Left(), Right(), Move(), Move(), Move(), Move(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=Move()))), no_food=Left())])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
11,,3,santafe,"Genotype(dna={""<class 'examples.santafe.IfFood'>"": [], ""<class 'examples.santafe.Left'>"": [], ""<class 'examples.santafe.ActionBlock'>"": [], ""<class 'examples.santafe.Right'>"": [], ""<class 'examples.santafe.Action'>"": [80067, 0, 1, 98139, 2, 84124, 43676, 98159, 84729, 52707, 79529, 44785, 70598, 67727, 13312, 11994, 47250, 64429, 28711, 1286, 56825, 75273, 37643, 30964, 96242, 80746, 51529, 12341, 8850, 17875, 19847, 33838, 6034, 11020, 36604, 47698, 86096, 38721, 64640, 27647, 25615, 9258, 52594, 8313, 22025, 53218, 30755, 87489, 10750], ""<class 'examples.santafe.Move'>"": [], ""<class 'examples.santafe.ActionMain'>"": [4052, 31852], 'typing.Annotated[list[examples.santafe.Action], ListSizeBetween[2...30]]': [], '$leftovers': [35926, 98542, 76068, 18261, 20281, 84907, 89663, 80207, 97033, 33581, 6413, 98794, 92277, 67603, 50552, 94908, 49111, 8396, 41517, 51649, 30833, 44288, 49326, 21061, 27396, 6469, 51573, 7683, 33590, 64559, 40971, 51718, 84702, 60613, 66636, 12533, 93651, 98735, 15357, 66361, 9580, 32367, 45042, 56858, 89476, 1712, 69999, 63500, 63276, 82213, 23782, 38396, 20804, 35993, 53606, 17096, 83292, 40247, 48689, 11747, 46572, 14641, 86666, 25129, 8140, 16393, 76115, 86762, 27795, 3543, 43624, 37339, 37745, 56024, 91474, 198, 73857, 94483, 17522, 11140, 81955, 78459, 79627, 68311, 75760, 13880, 62874, 65149, 45461, 77604, 98948, 55522, 5088, 33909, 68494, 52017, 91299, 63866, 47108, 44202, 38878, 10418, 58003, 18386, 13376, 63368, 88011, 23979, 56067, 86021, 84347, 36808, 56083, 98293, 47809, 40923, 32454, 33155, 95526, 16227, 10109, 97382, 22975, 23340, 2118, 64218, 11793, 41488, 82872, 65977, 78084, 63761, 26116, 93161, 2692, 81297, 59158, 95124, 4534, 24558, 48289, 42748, 36995, 12830, 55321, 88815, 19734, 41985, 55458, 74374, 43265, 88859, 7696, 95862, 62056, 65544, 54934, 18712, 13010, 79842, 55475, 97278, 70889, 36248, 68724, 13625, 35198, 54317, 42949, 41220, 19393, 68595, 85176, 39909, 21826, 54861, 61380, 11716, 42725, 80423, 42293, 36857, 80324, 71823, 6536, 72516, 70979, 27236, 90598, 55540, 10369, 21962, 56551, 43923, 66119, 56105, 33834, 3727, 93926, 78791, 26276, 39686, 98602, 75492, 4815, 48146, 49074, 92698, 92903, 27734, 19070, 51509, 18788, 59909, 1104, 42796, 93843, 2871, 95656, 89258, 67072, 365, 14808, 28412, 96343, 30911, 1185, 13896, 51966, 95158, 97224, 22370, 44351, 88054, 57670, 16304, 53604, 71112, 71248, 68082, 60119, 1875, 70817, 67735, 12109, 70130, 97695, 50413, 69450, 89257, 98015, 15666, 50739, 98998, 84152, 8856, 75724, 97193, 58909, 95593, 6390, 92488, 49462, 99681, 18596, 18698, 4580, 94451, 65592, 6752, 35372, 32561, 26981, 76242, 20300, 66949, 32358, 46016, 46080, 91520, 82860, 69572, 14122, 38454, 10828, 26841, 27977, 83243, 61466, 27075, 13581, 13103, 79659, 65672, 5899, 89480, 56463, 36328, 96788, 91121, 99702, 86227, 28840, 56407, 7463, 68815, 46360, 8562, 20062, 80713, 53861, 18560, 30993, 53615, 98787, 9606, 41611, 3684, 47313, 2359, 84139, 68371, 68809, 98217, 99418, 62204, 57175, 48045, 4893, 34781, 86530, 35216, 76770, 549, 14404, 80188, 63794, 58754, 96199, 90246, 46951, 43978, 72625, 65902, 54360, 33353, 90396, 87405, 92561, 21092, 81176, 24661, 87341, 93645, 12672, 22503, 25697, 76950, 67465, 13686, 4090, 58564, 51451, 3288, 72168, 49612, 58709, 49636, 63794, 5908, 30142, 17524, 93910, 19904, 89303, 74814, 58370, 71447, 88730, 8159, 1584, 33155, 58691, 70782, 84822, 40582, 29316, 29740, 85652, 17838, 6437, 10067, 42535, 28884, 30893, 69355, 42805, 70105, 26875, 75849, 94310, 66090, 22848, 44973, 57641, 87096, 93760, 77481, 51173, 59657, 87242, 21990, 66698, 91200, 43699, 72751, 22036, 63936, 80958, 41751, 64736, 95087, 14504, 49043, 96569, 87059, 21701, 18573, 57029, 84153, 19836, 15196, 72664, 47379, 77148, 85851, 83290, 42701, 24708, 76692, 6057, 4763, 14722, 35804, 7930, 89545, 83599, 21657, 51238, 40304, 72736, 19839, 51788, 67479, 66510, 87926, 72919, 71151, 91713, 62117, 61188, 32153, 91124, 45631, 91448, 70983, 69376, 97703, 16590, 68842, 4829, 73692, 40809, 43368, 98378, 44156, 55871, 92200, 70081, 76388, 57439, 34766, 27368, 61503, 45807, 6062, 16642, 4640, 86248, 1313, 39409, 39940, 64204, 6124, 97366, 54825, 88789, 41141, 16359, 51811, 39688, 94115, 16088, 47168, 38986, 67310, 28678, 86598, 67002, 15446, 50898, 13587, 47645, 56864, 69404, 21822, 99788, 42874, 5016, 94217, 19391, 2311, 88907, 52243, 92050, 13618, 29654, 33657, 34250, 70098, 56460, 66326, 3159, 66648, 42634, 48984, 45567, 66160, 31045, 3459, 76877, 27496, 79552, 50288, 38095, 55746, 79413, 51363, 5661, 23990, 14716, 37970, 92603, 80531, 49062, 88596, 41453, 79659, 60966, 93250, 89966, 49447, 2745, 83857, 75431, 62474, 17508, 92593, 81362, 93309, 98992, 21043, 92670, 83506, 90940, 3561, 29555, 67753, 263, 72945, 116, 5806, 64478, 95807, 28741, 85197, 93994, 41281, 54620, 53641, 70725, 5888, 42290, 8777, 97380, 28023, 68648, 29623, 95643, 8660, 7592, 10587, 5638, 52097, 97584, 14392, 44899, 88259, 78595, 14162, 40602, 85020, 29958, 84099, 43337, 41565, 83566, 40004, 63410, 6970, 81462, 53955, 27374, 14870, 8984, 52147, 87665, 33997, 62942, 35335, 7486, 63555, 61903, 54874, 88205, 99068, 86894, 65169, 98027, 53249, 43623, 97912, 46503, 64741, 22987, 70060, 29534, 46907, 79946, 42397, 95910, 79367, 53106, 35115, 89360, 65907, 61651, 957, 57104, 32878, 59739, 132, 34925, 84087, 23322, 82657, 82471, 30478, 22548, 92785, 26914, 40201, 38304, 11076, 98810, 4621, 83125, 66927, 40949, 38151, 41605, 48251, 81894, 63977, 92212, 4682, 50470, 18419, 45026, 16432, 4268, 89938, 87859, 15674, 39042, 97219, 71433, 23832, 34610, 29376, 9992, 35548, 26568, 37598, 12593, 87166, 64420, 92742, 30434, 55213, 14253, 35328, 67399, 50204, 63933, 79003, 93156, 22989, 33822, 67290, 93576, 11535, 1547, 94428, 62928, 62772, 78224, 70078, 26908, 25006, 64669, 92342, 17685, 68742, 52983, 39458, 57238, 78797, 10088, 1971, 2831, 41895, 1670, 21126, 83425, 78025, 97407, 19950, 33853, 42013, 29621, 62694, 37906, 24981, 70358, 51619, 32942, 82065, 72290, 98675, 46373, 86057, 67788, 45508, 37144, 2537, 584, 82546, 84050, 22940, 79674, 45981, 49000, 90428, 58516, 59384, 32886, 17677, 50744, 66793, 10767, 35762, 99138, 44692, 72967, 72527, 47412, 57365, 28644, 97687, 78165, 67398, 67807, 94711, 7138, 19239, 90973, 28439, 80172, 18582, 60864, 77208, 5148, 64939, 58454, 78174, 75197, 72169, 89548, 14810, 58369, 18848, 26394, 16459, 58265, 45385, 48360, 5165, 83385, 78633, 93632, 41264, 57178, 18493, 58136, 11255, 95653, 48148, 53416, 78967, 95218, 84978, 88436, 83768, 2250, 74251, 38685, 81434, 16225, 28706, 9068, 42958, 3273, 43422, 49416, 14688, 87825, 82432, 5517, 94662, 5801, 68092, 87025, 29639, 31147, 99370, 8218, 41242, 32192, 52738, 7388, 74751, 30929, 45375, 39087, 86878, 40674, 3823, 42519, 48238, 70651, 80239, 70390, 65110, 44937, 76889, 43502, 15800, 94854, 22441, 88311, 76175, 48416, 79304, 9178, 70246, 42532, 88127, 5441, 54402, 91186, 16590, 70713, 46667, 44780, 70608, 80370, 85783, 77185, 88160, 22241, 45779, 72937, 3408, 33946, 73566, 34853, 58740, 13929, 84100, 82575, 76555, 73363, 35574, 84808, 69003, 503, 21365, 50094, 34999, 60883, 15225, 74686, 64758, 93858, 69041, 28603, 72213, 16309, 89009, 90581, 83128, 49174, 58957, 82755, 4972, 88786, 31365, 28292, 28872, 84124, 43676, 35555, 84729, 52707, 79529, 44785, 70598, 67727, 13312, 11994, 34303, 64429, 28711, 1286, 56825, 75273, 37643, 30964, 77370, 80746, 51529, 32762, 8850, 80926, 93619, 33838, 42916, 31814, 77784, 47698, 86096, 38721, 40408, 27647, 25615, 9258, 52594, 53451, 79405, 53218, 85827, 87489, 6148, 16692, 95487, 38404, 34424, 19120, 27971, 68594, 10591, 51364, 11233, 90856, 69413, 64383, 39153, 30766, 30948], ""<class 'int'>"": [18560]})","ActionBlock(actions=[IfFood(yes_food=Move(), no_food=Left()), Right(), IfFood(yes_food=IfFood(yes_food=Left(), no_food=Move()), no_food=Left()), Move(), Move(), Right(), Left(), IfFood(yes_food=Right(), no_food=Right()), Move(), Left(), Right(), Move(), Move(), Left(), IfFood(yes_food=Right(), no_food=Right()), Move(), Move(), Right(), Left(), Left(), Right(), Right(), IfFood(yes_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=Left()))), no_food=Right()), Right(), Move(), Move(), Right(), Left(), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
