Fitness,Depth,Nodes,Generations,time_since_the_start_of_the_evolution,seed,genotype_as_str,productions
5.0,7,15,13,0.7018988132476807,29,"ActionBlock(actions=[IfFood(yes_food=Left(), no_food=Left()), Right(), Move(), Left(), Right(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=Move())), no_food=Move()), no_food=Move())), no_food=Left()), Right(), IfFood(yes_food=Right(), no_food=Right()), IfFood(yes_food=Right(), no_food=Right()), Move(), Move(), Left(), Move(), Right(), Move(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Left()))), no_food=Left()), Right(), Left(), Move(), Right(), Right(), Right(), Left(), Left(), Move(), Left()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,7,15,14,0.7383308410644531,29,"ActionBlock(actions=[IfFood(yes_food=Left(), no_food=Left()), Right(), Move(), Left(), Right(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=Move())), no_food=Move()), no_food=Move())), no_food=Left()), Right(), IfFood(yes_food=Right(), no_food=Right()), IfFood(yes_food=Right(), no_food=Right()), Move(), Move(), Left(), Move(), Right(), Move(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Left()))), no_food=Left()), Right(), Left(), Move(), Right(), Right(), Right(), Left(), Left(), Move(), Left()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,7,15,15,0.768949031829834,29,"ActionBlock(actions=[IfFood(yes_food=Left(), no_food=Left()), Right(), Move(), Left(), Right(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=Move())), no_food=Move()), no_food=Move())), no_food=Left()), Right(), IfFood(yes_food=Right(), no_food=Right()), IfFood(yes_food=Right(), no_food=Right()), Move(), Move(), Left(), Move(), Right(), Move(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Left()))), no_food=Left()), Right(), Left(), Move(), Right(), Right(), Right(), Left(), Left(), Move(), Left()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,7,15,16,0.8239040374755859,29,"ActionBlock(actions=[IfFood(yes_food=Left(), no_food=Left()), Right(), Move(), Left(), Right(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=Move())), no_food=Move()), no_food=Move())), no_food=Left()), Right(), IfFood(yes_food=Right(), no_food=Right()), IfFood(yes_food=Right(), no_food=Right()), Move(), Move(), Left(), Move(), Right(), Move(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Left()))), no_food=Left()), Right(), Left(), Move(), Right(), Right(), Right(), Left(), Left(), Move(), Left()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,7,15,17,0.8698186874389648,29,"ActionBlock(actions=[IfFood(yes_food=Left(), no_food=Left()), Right(), Move(), Left(), Right(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=Move())), no_food=Move()), no_food=Move())), no_food=Left()), Right(), IfFood(yes_food=Right(), no_food=Right()), IfFood(yes_food=Right(), no_food=Right()), Move(), Move(), Left(), Move(), Right(), Move(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Left()))), no_food=Left()), Right(), Left(), Move(), Right(), Right(), Right(), Left(), Left(), Move(), Left()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,7,15,18,0.906496524810791,29,"ActionBlock(actions=[IfFood(yes_food=Left(), no_food=Left()), Right(), Move(), Left(), Right(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=Move())), no_food=Move()), no_food=Move())), no_food=Left()), Right(), IfFood(yes_food=Right(), no_food=Right()), IfFood(yes_food=Right(), no_food=Right()), Move(), Move(), Left(), Move(), Right(), Move(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Left()))), no_food=Left()), Right(), Left(), Move(), Right(), Right(), Right(), Left(), Left(), Move(), Left()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,7,15,19,0.9394373893737793,29,"ActionBlock(actions=[IfFood(yes_food=Left(), no_food=Left()), Right(), Move(), Left(), Right(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=Move())), no_food=Move()), no_food=Move())), no_food=Left()), Right(), IfFood(yes_food=Right(), no_food=Right()), IfFood(yes_food=Right(), no_food=Right()), Move(), Move(), Left(), Move(), Right(), Move(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Left()))), no_food=Left()), Right(), Left(), Move(), Right(), Right(), Right(), Left(), Left(), Move(), Left()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,7,15,20,0.9738879203796387,29,"ActionBlock(actions=[IfFood(yes_food=Left(), no_food=Left()), Right(), Move(), Left(), Right(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=Move())), no_food=Move()), no_food=Move())), no_food=Left()), Right(), IfFood(yes_food=Right(), no_food=Right()), IfFood(yes_food=Right(), no_food=Right()), Move(), Move(), Left(), Move(), Right(), Move(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Left()))), no_food=Left()), Right(), Left(), Move(), Right(), Right(), Right(), Left(), Left(), Move(), Left()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,7,15,21,0.9966747760772705,29,"ActionBlock(actions=[IfFood(yes_food=Left(), no_food=Left()), Right(), Move(), Left(), Right(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=Move())), no_food=Move()), no_food=Move())), no_food=Left()), Right(), IfFood(yes_food=Right(), no_food=Right()), IfFood(yes_food=Right(), no_food=Right()), Move(), Move(), Left(), Move(), Right(), Move(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Left()))), no_food=Left()), Right(), Left(), Move(), Right(), Right(), Right(), Left(), Left(), Move(), Left()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,7,15,22,1.0225393772125244,29,"ActionBlock(actions=[IfFood(yes_food=Left(), no_food=Left()), Right(), Move(), Left(), Right(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=Move())), no_food=Move()), no_food=Move())), no_food=Left()), Right(), IfFood(yes_food=Right(), no_food=Right()), IfFood(yes_food=Right(), no_food=Right()), Move(), Move(), Left(), Move(), Right(), Move(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Left()))), no_food=Left()), Right(), Left(), Move(), Right(), Right(), Right(), Left(), Left(), Move(), Left()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,7,15,23,1.0501759052276611,29,"ActionBlock(actions=[IfFood(yes_food=Left(), no_food=Left()), Right(), Move(), Left(), Right(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=Move())), no_food=Move()), no_food=Move())), no_food=Left()), Right(), IfFood(yes_food=Right(), no_food=Right()), IfFood(yes_food=Right(), no_food=Right()), Move(), Move(), Left(), Move(), Right(), Move(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Left()))), no_food=Left()), Right(), Left(), Move(), Right(), Right(), Right(), Left(), Left(), Move(), Left()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,7,15,24,1.0841102600097656,29,"ActionBlock(actions=[IfFood(yes_food=Left(), no_food=Left()), Right(), Move(), Left(), Right(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=Move())), no_food=Move()), no_food=Move())), no_food=Left()), Right(), IfFood(yes_food=Right(), no_food=Right()), IfFood(yes_food=Right(), no_food=Right()), Move(), Move(), Left(), Move(), Right(), Move(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Left()))), no_food=Left()), Right(), Left(), Move(), Right(), Right(), Right(), Left(), Left(), Move(), Left()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,7,15,25,1.136213779449463,29,"ActionBlock(actions=[IfFood(yes_food=Left(), no_food=Left()), Right(), Move(), Left(), Right(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=Move())), no_food=Move()), no_food=Move())), no_food=Left()), Right(), IfFood(yes_food=Right(), no_food=Right()), IfFood(yes_food=Right(), no_food=Right()), Move(), Move(), Left(), Move(), Right(), Move(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Left()))), no_food=Left()), Right(), Left(), Move(), Right(), Right(), Right(), Left(), Left(), Move(), Left()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,7,15,26,1.1818690299987793,29,"ActionBlock(actions=[IfFood(yes_food=Left(), no_food=Left()), Right(), Move(), Left(), Right(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=Move())), no_food=Move()), no_food=Move())), no_food=Left()), Right(), IfFood(yes_food=Right(), no_food=Right()), IfFood(yes_food=Right(), no_food=Right()), Move(), Move(), Left(), Move(), Right(), Move(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Left()))), no_food=Left()), Right(), Left(), Move(), Right(), Right(), Right(), Left(), Left(), Move(), Left()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,2,4,27,1.2190313339233398,29,"ActionBlock(actions=[Move(), Move(), Move(), Move(), Left(), Left(), Right(), IfFood(yes_food=Right(), no_food=Move()), Move(), Right(), Move(), IfFood(yes_food=Move(), no_food=Move()), Right(), IfFood(yes_food=Move(), no_food=Left())])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,2,4,28,1.2656068801879883,29,"ActionBlock(actions=[Move(), Move(), Move(), Move(), Left(), Left(), Right(), IfFood(yes_food=Right(), no_food=Move()), Move(), Right(), Move(), IfFood(yes_food=Move(), no_food=Move()), Right(), IfFood(yes_food=Move(), no_food=Left())])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,2,4,29,1.3732001781463623,29,"ActionBlock(actions=[Move(), Move(), Move(), Move(), Left(), Left(), Right(), IfFood(yes_food=Right(), no_food=Move()), Move(), Right(), Move(), IfFood(yes_food=Move(), no_food=Move()), Right(), IfFood(yes_food=Move(), no_food=Left())])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
6.0,4,10,30,1.430945873260498,29,"ActionBlock(actions=[IfFood(yes_food=Left(), no_food=Left()), Right(), Move(), Left(), Right(), Move(), Move(), Left(), Move(), Move(), Move(), Left(), IfFood(yes_food=Move(), no_food=IfFood(yes_food=Move(), no_food=Left())), Move(), IfFood(yes_food=Right(), no_food=Left()), Move(), Left(), Left(), Left(), IfFood(yes_food=Left(), no_food=Right()), Move(), Move(), Right(), Left(), IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Left(), no_food=Right())), no_food=Left()), IfFood(yes_food=Left(), no_food=Left()), Move(), Left(), Left()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
