Fitness,Depth,Nodes,Generations,time_since_the_start_of_the_evolution,seed,genotype_as_str,productions
4.0,5,16,1,0.06283855438232422,22,"ActionBlock(actions=[Left(), IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=Right()), no_food=Right())), Move(), Move(), Right(), Move(), Left(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=Left()), no_food=IfFood(yes_food=Move(), no_food=Move())), no_food=IfFood(yes_food=Right(), no_food=Move())), Move(), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Left())), Move(), Left(), Move(), IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Move()), no_food=Right()))), Right(), IfFood(yes_food=Left(), no_food=Right()), Move(), Left()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
4.0,5,16,2,0.12020611763000488,22,"ActionBlock(actions=[Left(), IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=Right()), no_food=Right())), Move(), Move(), Right(), Move(), Left(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=Left()), no_food=IfFood(yes_food=Move(), no_food=Move())), no_food=IfFood(yes_food=Right(), no_food=Move())), Move(), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Left())), Move(), Left(), Move(), IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Move()), no_food=Right()))), Right(), IfFood(yes_food=Left(), no_food=Right()), Move(), Left()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
4.0,5,16,3,0.16465067863464355,22,"ActionBlock(actions=[Left(), IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=Right()), no_food=Right())), Move(), Move(), Right(), Move(), Left(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=Left()), no_food=IfFood(yes_food=Move(), no_food=Move())), no_food=IfFood(yes_food=Right(), no_food=Move())), Move(), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Left())), Move(), Left(), Move(), IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Move()), no_food=Right()))), Right(), IfFood(yes_food=Left(), no_food=Right()), Move(), Left()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
4.0,5,16,4,0.20357871055603027,22,"ActionBlock(actions=[Left(), IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=Right()), no_food=Right())), Move(), Move(), Right(), Move(), Left(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=Left()), no_food=IfFood(yes_food=Move(), no_food=Move())), no_food=IfFood(yes_food=Right(), no_food=Move())), Move(), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Left())), Move(), Left(), Move(), IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Move()), no_food=Right()))), Right(), IfFood(yes_food=Left(), no_food=Right()), Move(), Left()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
4.0,5,16,5,0.26662135124206543,22,"ActionBlock(actions=[Left(), IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=Right()), no_food=Right())), Move(), Move(), Right(), Move(), Left(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=Left()), no_food=IfFood(yes_food=Move(), no_food=Move())), no_food=IfFood(yes_food=Right(), no_food=Move())), Move(), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Left())), Move(), Left(), Move(), IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Move()), no_food=Right()))), Right(), IfFood(yes_food=Left(), no_food=Right()), Move(), Left()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
4.0,5,16,6,0.31749749183654785,22,"ActionBlock(actions=[Left(), IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=Right()), no_food=Right())), Move(), Move(), Right(), Move(), Left(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=Left()), no_food=IfFood(yes_food=Move(), no_food=Move())), no_food=IfFood(yes_food=Right(), no_food=Move())), Move(), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Left())), Move(), Left(), Move(), IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Move()), no_food=Right()))), Right(), IfFood(yes_food=Left(), no_food=Right()), Move(), Left()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
4.0,5,16,7,0.35112953186035156,22,"ActionBlock(actions=[Left(), IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=Right()), no_food=Right())), Move(), Move(), Right(), Move(), Left(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=Left()), no_food=IfFood(yes_food=Move(), no_food=Move())), no_food=IfFood(yes_food=Right(), no_food=Move())), Move(), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Left())), Move(), Left(), Move(), IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Move()), no_food=Right()))), Right(), IfFood(yes_food=Left(), no_food=Right()), Move(), Left()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
4.0,5,16,8,0.3991537094116211,22,"ActionBlock(actions=[Left(), IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=Right()), no_food=Right())), Move(), Move(), Right(), Move(), Left(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=Left()), no_food=IfFood(yes_food=Move(), no_food=Move())), no_food=IfFood(yes_food=Right(), no_food=Move())), Move(), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Left())), Move(), Left(), Move(), IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Move()), no_food=Right()))), Right(), IfFood(yes_food=Left(), no_food=Right()), Move(), Left()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
4.0,5,16,9,0.4349193572998047,22,"ActionBlock(actions=[Left(), IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=Right()), no_food=Right())), Move(), Move(), Right(), Move(), Left(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=Left()), no_food=IfFood(yes_food=Move(), no_food=Move())), no_food=IfFood(yes_food=Right(), no_food=Move())), Move(), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Left())), Move(), Left(), Move(), IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Move()), no_food=Right()))), Right(), IfFood(yes_food=Left(), no_food=Right()), Move(), Left()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
4.0,5,16,10,0.46988582611083984,22,"ActionBlock(actions=[Left(), IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=Right()), no_food=Right())), Move(), Move(), Right(), Move(), Left(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=Left()), no_food=IfFood(yes_food=Move(), no_food=Move())), no_food=IfFood(yes_food=Right(), no_food=Move())), Move(), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Left())), Move(), Left(), Move(), IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Move()), no_food=Right()))), Right(), IfFood(yes_food=Left(), no_food=Right()), Move(), Left()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
