Fitness,Depth,Nodes,Generations,time_since_the_start_of_the_evolution,seed,genotype_as_str,productions
4.0,5,11,1,0.05980205535888672,21,"ActionBlock(actions=[Move(), Right(), IfFood(yes_food=Right(), no_food=Move()), Left(), Left(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=Left()), no_food=Left())), no_food=Move()), Left(), Left(), Move(), IfFood(yes_food=Left(), no_food=IfFood(yes_food=Left(), no_food=Left())), Move(), Left(), IfFood(yes_food=Move(), no_food=Move()), Move(), Left(), Left(), Left(), Right(), Right(), Left(), Left(), Move(), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Right())), Left(), Move(), Move(), Right(), Move(), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,5,11,2,0.1067361831665039,21,"ActionBlock(actions=[Move(), Right(), IfFood(yes_food=Right(), no_food=Move()), Left(), Left(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=Left()), no_food=Left())), no_food=Move()), Left(), Left(), Move(), IfFood(yes_food=Left(), no_food=IfFood(yes_food=Left(), no_food=Left())), Move(), Left(), IfFood(yes_food=Move(), no_food=Move()), Move(), Left(), Left(), Left(), Right(), Right(), Left(), Left(), Move(), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Right())), Left(), Move(), Move(), Right(), Left(), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,5,11,3,0.1646738052368164,21,"ActionBlock(actions=[Move(), Right(), IfFood(yes_food=Right(), no_food=Move()), Left(), Left(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=Left()), no_food=Left())), no_food=Move()), Left(), Left(), Move(), IfFood(yes_food=Left(), no_food=IfFood(yes_food=Left(), no_food=Left())), Move(), Left(), IfFood(yes_food=Move(), no_food=Move()), Move(), Left(), Left(), Left(), Right(), Right(), Left(), Left(), Move(), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Right())), Left(), Move(), Move(), Right(), Left(), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,5,11,4,0.2297499179840088,21,"ActionBlock(actions=[Move(), Right(), IfFood(yes_food=Right(), no_food=Move()), Left(), Left(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=Left()), no_food=Left())), no_food=Move()), Left(), Left(), Move(), IfFood(yes_food=Left(), no_food=IfFood(yes_food=Left(), no_food=Left())), Move(), Left(), IfFood(yes_food=Move(), no_food=Move()), Move(), Left(), Left(), Left(), Right(), Right(), Left(), Left(), Move(), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Right())), Left(), Move(), Move(), Right(), Left(), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,5,11,5,0.27664637565612793,21,"ActionBlock(actions=[Move(), Right(), IfFood(yes_food=Right(), no_food=Move()), Left(), Left(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=Left()), no_food=Left())), no_food=Move()), Left(), Left(), Move(), IfFood(yes_food=Left(), no_food=IfFood(yes_food=Left(), no_food=Left())), Move(), Left(), IfFood(yes_food=Move(), no_food=Move()), Move(), Left(), Left(), Left(), Right(), Right(), Left(), Left(), Move(), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Right())), Left(), Move(), Move(), Right(), Left(), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
6.0,6,23,6,0.3165144920349121,21,"ActionBlock(actions=[IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=Right()), Left(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Move(), no_food=Left())), no_food=IfFood(yes_food=Right(), no_food=Left())))), Left(), IfFood(yes_food=Move(), no_food=Right()), Left(), Right(), Right(), Left(), IfFood(yes_food=Right(), no_food=Right()), Right(), Right(), IfFood(yes_food=Left(), no_food=Left()), Left(), IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=Right()), Move(), IfFood(yes_food=Move(), no_food=Move()), Right(), Right(), Left(), Move(), IfFood(yes_food=Left(), no_food=Move()), Right(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=Move())), no_food=Right()), Left(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=Right()), no_food=Move()), no_food=IfFood(yes_food=Right(), no_food=Right())), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
6.0,6,23,7,0.3552570343017578,21,"ActionBlock(actions=[IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=Right()), Left(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Move(), no_food=Left())), no_food=IfFood(yes_food=Right(), no_food=Left())))), Left(), IfFood(yes_food=Move(), no_food=Right()), Left(), Right(), Right(), Left(), IfFood(yes_food=Right(), no_food=Right()), Right(), Right(), IfFood(yes_food=Left(), no_food=Left()), Left(), IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=Right()), Move(), IfFood(yes_food=Move(), no_food=Move()), Right(), Right(), Left(), Move(), IfFood(yes_food=Left(), no_food=Move()), Right(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=Move())), no_food=Right()), Left(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=Right()), no_food=Move()), no_food=IfFood(yes_food=Right(), no_food=Right())), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
6.0,6,23,8,0.3952138423919678,21,"ActionBlock(actions=[IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=Right()), Left(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Move(), no_food=Left())), no_food=IfFood(yes_food=Right(), no_food=Left())))), Left(), IfFood(yes_food=Move(), no_food=Right()), Left(), Right(), Right(), Left(), IfFood(yes_food=Right(), no_food=Right()), Right(), Right(), IfFood(yes_food=Left(), no_food=Left()), Left(), IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=Right()), Move(), IfFood(yes_food=Move(), no_food=Move()), Right(), Right(), Left(), Move(), IfFood(yes_food=Left(), no_food=Move()), Right(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=Move())), no_food=Right()), Left(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=Right()), no_food=Move()), no_food=IfFood(yes_food=Right(), no_food=Right())), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
6.0,6,23,9,0.45035409927368164,21,"ActionBlock(actions=[IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=Right()), Left(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Move(), no_food=Left())), no_food=IfFood(yes_food=Right(), no_food=Left())))), Left(), IfFood(yes_food=Move(), no_food=Right()), Left(), Right(), Right(), Left(), IfFood(yes_food=Right(), no_food=Right()), Right(), Right(), IfFood(yes_food=Left(), no_food=Left()), Left(), IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=Right()), Move(), IfFood(yes_food=Move(), no_food=Move()), Right(), Right(), Left(), Move(), IfFood(yes_food=Left(), no_food=Move()), Right(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=Move())), no_food=Right()), Left(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=Right()), no_food=Move()), no_food=IfFood(yes_food=Right(), no_food=Right())), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
6.0,6,23,10,0.5043239593505859,21,"ActionBlock(actions=[IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=Right()), Left(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Move(), no_food=Left())), no_food=IfFood(yes_food=Right(), no_food=Left())))), Left(), IfFood(yes_food=Move(), no_food=Right()), Left(), Right(), Right(), Left(), IfFood(yes_food=Right(), no_food=Right()), Right(), Right(), IfFood(yes_food=Left(), no_food=Left()), Left(), IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=Right()), Move(), IfFood(yes_food=Move(), no_food=Move()), Right(), Right(), Left(), Move(), IfFood(yes_food=Left(), no_food=Move()), Right(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=Move())), no_food=Right()), Left(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=Right()), no_food=Move()), no_food=IfFood(yes_food=Right(), no_food=Right())), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
