Fitness,Depth,Nodes,Generations,time_since_the_start_of_the_evolution,seed,genotype_as_str,productions
4.0,4,10,1,0.14525651931762695,6,"ActionBlock(actions=[Right(), Right(), Right(), Right(), Move(), IfFood(yes_food=Move(), no_food=Move()), Right(), Left(), IfFood(yes_food=Move(), no_food=Right()), IfFood(yes_food=Left(), no_food=Left()), Move(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=Move()), no_food=Left()), IfFood(yes_food=Left(), no_food=Move()), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=Move())), Right()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,4,10,2,0.19408845901489258,6,"ActionBlock(actions=[Right(), Right(), Right(), Right(), Move(), IfFood(yes_food=Move(), no_food=Move()), Right(), Left(), IfFood(yes_food=Move(), no_food=Right()), IfFood(yes_food=Left(), no_food=Left()), Move(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=Move()), no_food=Left()), IfFood(yes_food=Left(), no_food=Move()), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=Move())), Right(), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,4,10,3,0.2289438247680664,6,"ActionBlock(actions=[Right(), Right(), Right(), Right(), Move(), IfFood(yes_food=Move(), no_food=Move()), Right(), Left(), IfFood(yes_food=Move(), no_food=Right()), IfFood(yes_food=Left(), no_food=Left()), Move(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=Move()), no_food=Left()), IfFood(yes_food=Left(), no_food=Move()), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=Move())), Right(), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,4,10,4,0.30370020866394043,6,"ActionBlock(actions=[Right(), Right(), Right(), Right(), Move(), IfFood(yes_food=Move(), no_food=Move()), Right(), Left(), IfFood(yes_food=Move(), no_food=Right()), IfFood(yes_food=Left(), no_food=Left()), Move(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=Move()), no_food=Left()), IfFood(yes_food=Left(), no_food=Move()), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=Move())), Right(), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,4,10,5,0.3533625602722168,6,"ActionBlock(actions=[Right(), Right(), Right(), Right(), Move(), IfFood(yes_food=Move(), no_food=Move()), Right(), Left(), IfFood(yes_food=Move(), no_food=Right()), IfFood(yes_food=Left(), no_food=Left()), Move(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=Move()), no_food=Left()), IfFood(yes_food=Left(), no_food=Move()), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=Move())), Right(), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,4,10,6,0.40151143074035645,6,"ActionBlock(actions=[Right(), Right(), Right(), Right(), Move(), IfFood(yes_food=Move(), no_food=Move()), Right(), Left(), IfFood(yes_food=Move(), no_food=Right()), IfFood(yes_food=Left(), no_food=Left()), Move(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=Move()), no_food=Left()), IfFood(yes_food=Left(), no_food=Move()), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=Move())), Right(), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,4,10,7,0.4444394111633301,6,"ActionBlock(actions=[Right(), Right(), Right(), Right(), Move(), IfFood(yes_food=Move(), no_food=Move()), Right(), Left(), IfFood(yes_food=Move(), no_food=Right()), IfFood(yes_food=Left(), no_food=Left()), Move(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=Move()), no_food=Left()), IfFood(yes_food=Left(), no_food=Move()), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=Move())), Right(), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,4,10,8,0.47646045684814453,6,"ActionBlock(actions=[Right(), Right(), Right(), Right(), Move(), IfFood(yes_food=Move(), no_food=Move()), Right(), Left(), IfFood(yes_food=Move(), no_food=Right()), IfFood(yes_food=Left(), no_food=Left()), Move(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=Move()), no_food=Left()), IfFood(yes_food=Left(), no_food=Move()), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=Move())), Right(), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,4,10,9,0.5074963569641113,6,"ActionBlock(actions=[Right(), Right(), Right(), Right(), Move(), IfFood(yes_food=Move(), no_food=Move()), Right(), Left(), IfFood(yes_food=Move(), no_food=Right()), IfFood(yes_food=Left(), no_food=Left()), Move(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=Move()), no_food=Left()), IfFood(yes_food=Left(), no_food=Move()), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=Move())), Right(), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,4,10,10,0.5697095394134521,6,"ActionBlock(actions=[Right(), Right(), Right(), Right(), Move(), IfFood(yes_food=Move(), no_food=Move()), Right(), Left(), IfFood(yes_food=Move(), no_food=Right()), IfFood(yes_food=Left(), no_food=Left()), Move(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=Move()), no_food=Left()), IfFood(yes_food=Left(), no_food=Move()), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=Move())), Right(), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,4,10,11,0.6134638786315918,6,"ActionBlock(actions=[Right(), Right(), Right(), Right(), Move(), IfFood(yes_food=Move(), no_food=Move()), Right(), Left(), IfFood(yes_food=Move(), no_food=Right()), IfFood(yes_food=Left(), no_food=Left()), Move(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=Move()), no_food=Left()), IfFood(yes_food=Left(), no_food=Move()), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=Move())), Right(), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,4,10,12,0.6584279537200928,6,"ActionBlock(actions=[Right(), Right(), Right(), Right(), Move(), IfFood(yes_food=Move(), no_food=Move()), Right(), Left(), IfFood(yes_food=Move(), no_food=Right()), IfFood(yes_food=Left(), no_food=Left()), Move(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=Move()), no_food=Left()), IfFood(yes_food=Left(), no_food=Move()), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=Move())), Right(), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,4,10,13,0.6968429088592529,6,"ActionBlock(actions=[Right(), Right(), Right(), Right(), Move(), IfFood(yes_food=Move(), no_food=Move()), Right(), Left(), IfFood(yes_food=Move(), no_food=Right()), IfFood(yes_food=Left(), no_food=Left()), Move(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=Move()), no_food=Left()), IfFood(yes_food=Left(), no_food=Move()), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=Move())), Right(), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,4,10,14,0.7360138893127441,6,"ActionBlock(actions=[Right(), Right(), Right(), Right(), Move(), IfFood(yes_food=Move(), no_food=Move()), Right(), Left(), IfFood(yes_food=Move(), no_food=Right()), IfFood(yes_food=Left(), no_food=Left()), Move(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=Move()), no_food=Left()), IfFood(yes_food=Left(), no_food=Move()), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=Move())), Right(), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
6.0,8,27,15,0.7735879421234131,6,"ActionBlock(actions=[IfFood(yes_food=Move(), no_food=Move()), Right(), IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=Left())), Move(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=Right()), Right(), Right(), Right(), IfFood(yes_food=Right(), no_food=Move()), IfFood(yes_food=Move(), no_food=Move()), Right(), Left(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Right())), Left(), Left(), Move(), IfFood(yes_food=Left(), no_food=Right()), Move(), IfFood(yes_food=Right(), no_food=Move()), Left(), IfFood(yes_food=Left(), no_food=Right()), IfFood(yes_food=IfFood(yes_food=Move(), no_food=Right()), no_food=Right()), Move(), Left(), Move(), Right(), IfFood(yes_food=IfFood(yes_food=Left(), no_food=Move()), no_food=IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Left(), no_food=Move())), no_food=Left())), no_food=IfFood(yes_food=Move(), no_food=Left())), no_food=IfFood(yes_food=Move(), no_food=Left()))), Move(), IfFood(yes_food=Move(), no_food=Move()), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
6.0,8,27,16,0.815291166305542,6,"ActionBlock(actions=[IfFood(yes_food=Move(), no_food=Move()), Right(), IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=Left())), Move(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=Right()), Right(), Right(), Right(), IfFood(yes_food=Right(), no_food=Move()), IfFood(yes_food=Move(), no_food=Move()), Right(), Left(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Right())), Left(), Left(), Move(), IfFood(yes_food=Left(), no_food=Right()), Move(), IfFood(yes_food=Right(), no_food=Move()), Left(), IfFood(yes_food=Left(), no_food=Right()), IfFood(yes_food=IfFood(yes_food=Move(), no_food=Right()), no_food=Right()), Move(), Left(), Move(), Right(), IfFood(yes_food=IfFood(yes_food=Left(), no_food=Move()), no_food=IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Left(), no_food=Move())), no_food=Left())), no_food=IfFood(yes_food=Move(), no_food=Left())), no_food=IfFood(yes_food=Move(), no_food=Left()))), Move(), IfFood(yes_food=Move(), no_food=Move()), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
