Fitness,Depth,Nodes,Generations,time_since_the_start_of_the_evolution,seed,genotype_as_str,productions
6.0,4,14,1,0.055092811584472656,9,"ActionBlock(actions=[Right(), IfFood(yes_food=Left(), no_food=Left()), Move(), IfFood(yes_food=Move(), no_food=Left()), Move(), Right(), Move(), IfFood(yes_food=Left(), no_food=Right()), Move(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=Right()))), IfFood(yes_food=Right(), no_food=Left()), Left(), Right(), Right(), Move(), Move(), Right(), IfFood(yes_food=Right(), no_food=Right()), Right(), Right(), Move(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=Left()), no_food=Right()), Left(), Move(), Right(), Move(), IfFood(yes_food=Move(), no_food=Move()), Right(), IfFood(yes_food=Right(), no_food=Right())])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
6.0,4,14,2,0.10564470291137695,9,"ActionBlock(actions=[Right(), IfFood(yes_food=Left(), no_food=Left()), Move(), IfFood(yes_food=Move(), no_food=Left()), Move(), Right(), Move(), IfFood(yes_food=Left(), no_food=Right()), Move(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=Right()))), IfFood(yes_food=Right(), no_food=Left()), Left(), Right(), Right(), Move(), Move(), Right(), IfFood(yes_food=Right(), no_food=Right()), Right(), Right(), Move(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=Left()), no_food=Right()), Left(), Move(), Right(), Move(), IfFood(yes_food=Move(), no_food=Move()), Right(), IfFood(yes_food=Right(), no_food=Right())])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
6.0,4,14,3,0.14943838119506836,9,"ActionBlock(actions=[Right(), IfFood(yes_food=Left(), no_food=Left()), Move(), IfFood(yes_food=Move(), no_food=Left()), Move(), Right(), Move(), IfFood(yes_food=Left(), no_food=Right()), Move(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=Right()))), IfFood(yes_food=Right(), no_food=Left()), Left(), Right(), Right(), Move(), Move(), Right(), IfFood(yes_food=Right(), no_food=Right()), Right(), Right(), Move(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=Left()), no_food=Right()), Left(), Move(), Right(), Move(), IfFood(yes_food=Move(), no_food=Move()), Right(), IfFood(yes_food=Right(), no_food=Right())])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
6.0,4,14,4,0.19150328636169434,9,"ActionBlock(actions=[Right(), IfFood(yes_food=Left(), no_food=Left()), Move(), IfFood(yes_food=Move(), no_food=Left()), Move(), Right(), Move(), IfFood(yes_food=Left(), no_food=Right()), Move(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=Right()))), IfFood(yes_food=Right(), no_food=Left()), Left(), Right(), Right(), Move(), Move(), Right(), IfFood(yes_food=Right(), no_food=Right()), Right(), Right(), Move(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=Left()), no_food=Right()), Left(), Move(), Right(), Move(), IfFood(yes_food=Move(), no_food=Move()), Right(), IfFood(yes_food=Right(), no_food=Right())])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
6.0,4,14,5,0.2407541275024414,9,"ActionBlock(actions=[Right(), IfFood(yes_food=Left(), no_food=Left()), Move(), IfFood(yes_food=Move(), no_food=Left()), Move(), Right(), Move(), IfFood(yes_food=Left(), no_food=Right()), Move(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=Right()))), IfFood(yes_food=Right(), no_food=Left()), Left(), Right(), Right(), Move(), Move(), Right(), IfFood(yes_food=Right(), no_food=Right()), Right(), Right(), Move(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=Left()), no_food=Right()), Left(), Move(), Right(), Move(), IfFood(yes_food=Move(), no_food=Move()), Right(), IfFood(yes_food=Right(), no_food=Right())])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
6.0,4,14,6,0.27562713623046875,9,"ActionBlock(actions=[Right(), IfFood(yes_food=Left(), no_food=Left()), Move(), IfFood(yes_food=Move(), no_food=Left()), Move(), Right(), Move(), IfFood(yes_food=Left(), no_food=Right()), Move(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=Right()))), IfFood(yes_food=Right(), no_food=Left()), Left(), Right(), Right(), Move(), Move(), Right(), IfFood(yes_food=Right(), no_food=Right()), Right(), Right(), Move(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=Left()), no_food=Right()), Left(), Move(), Right(), Move(), IfFood(yes_food=Move(), no_food=Move()), Right(), IfFood(yes_food=Right(), no_food=Right())])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
6.0,4,14,7,0.3094046115875244,9,"ActionBlock(actions=[Right(), IfFood(yes_food=Left(), no_food=Left()), Move(), IfFood(yes_food=Move(), no_food=Left()), Move(), Right(), Move(), IfFood(yes_food=Left(), no_food=Right()), Move(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=Right()))), IfFood(yes_food=Right(), no_food=Left()), Left(), Right(), Right(), Move(), Move(), Right(), IfFood(yes_food=Right(), no_food=Right()), Right(), Right(), Move(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=Left()), no_food=Right()), Left(), Move(), Right(), Move(), IfFood(yes_food=Move(), no_food=Move()), Right(), IfFood(yes_food=Right(), no_food=Right())])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
6.0,4,14,8,0.3535745143890381,9,"ActionBlock(actions=[Right(), IfFood(yes_food=Left(), no_food=Left()), Move(), IfFood(yes_food=Move(), no_food=Left()), Move(), Right(), Move(), IfFood(yes_food=Left(), no_food=Right()), Move(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=Right()))), IfFood(yes_food=Right(), no_food=Left()), Left(), Right(), Right(), Move(), Move(), Right(), IfFood(yes_food=Right(), no_food=Right()), Right(), Right(), Move(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=Left()), no_food=Right()), Left(), Move(), Right(), Move(), IfFood(yes_food=Move(), no_food=Move()), Right(), IfFood(yes_food=Right(), no_food=Right())])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
6.0,4,14,9,0.4067859649658203,9,"ActionBlock(actions=[Right(), IfFood(yes_food=Left(), no_food=Left()), Move(), IfFood(yes_food=Move(), no_food=Left()), Move(), Right(), Move(), IfFood(yes_food=Left(), no_food=Right()), Move(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=Right()))), IfFood(yes_food=Right(), no_food=Left()), Left(), Right(), Right(), Move(), Move(), Right(), IfFood(yes_food=Right(), no_food=Right()), Right(), Right(), Move(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=Left()), no_food=Right()), Left(), Move(), Right(), Move(), IfFood(yes_food=Move(), no_food=Move()), Right(), IfFood(yes_food=Right(), no_food=Right())])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
6.0,4,14,10,0.4398980140686035,9,"ActionBlock(actions=[Right(), IfFood(yes_food=Left(), no_food=Left()), Move(), IfFood(yes_food=Move(), no_food=Left()), Move(), Right(), Move(), IfFood(yes_food=Left(), no_food=Right()), Move(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=Right()))), IfFood(yes_food=Right(), no_food=Left()), Left(), Right(), Right(), Move(), Move(), Right(), IfFood(yes_food=Right(), no_food=Right()), Right(), Right(), Move(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=Left()), no_food=Right()), Left(), Move(), Right(), Move(), IfFood(yes_food=Move(), no_food=Move()), Right(), IfFood(yes_food=Right(), no_food=Right())])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
