Fitness,Depth,Nodes,Generations,time_since_the_start_of_the_evolution,seed,genotype_as_str,productions
4.0,4,5,1,0.12271928787231445,3,"ActionBlock(actions=[Move(), Move(), Move(), Left(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=Right()), no_food=IfFood(yes_food=Move(), no_food=Right())), no_food=Move()), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
4.0,4,5,2,0.16326045989990234,3,"ActionBlock(actions=[Move(), Move(), Move(), Left(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Left(), no_food=Right()), no_food=IfFood(yes_food=Move(), no_food=Right())), no_food=Move()), Move()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,5,18,3,0.20749449729919434,3,"ActionBlock(actions=[Move(), Move(), Right(), Left(), IfFood(yes_food=Left(), no_food=Left()), Left(), Right(), Right(), IfFood(yes_food=Left(), no_food=Right()), Right(), IfFood(yes_food=Move(), no_food=Left()), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Left()), no_food=Right()), no_food=Left()), Move(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Left()))), no_food=Left()), Left(), Right(), IfFood(yes_food=Left(), no_food=Right()), Move(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Left()), no_food=Move()), no_food=Move()), Right()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,5,18,4,0.2583322525024414,3,"ActionBlock(actions=[Move(), Move(), Right(), Left(), IfFood(yes_food=Left(), no_food=Left()), Left(), Right(), Right(), IfFood(yes_food=Left(), no_food=Right()), Right(), IfFood(yes_food=Move(), no_food=Left()), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Left()), no_food=Right()), no_food=Left()), Move(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Left()))), no_food=Left()), Left(), Right(), IfFood(yes_food=Left(), no_food=Right()), Move(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Left()), no_food=Move()), no_food=Move()), Right()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,5,18,5,0.34169673919677734,3,"ActionBlock(actions=[Move(), Move(), Right(), Left(), IfFood(yes_food=Left(), no_food=Left()), Left(), Right(), Right(), IfFood(yes_food=Left(), no_food=Right()), Right(), IfFood(yes_food=Move(), no_food=Left()), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Left()), no_food=Right()), no_food=Left()), Move(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Left()))), no_food=Left()), Left(), Right(), IfFood(yes_food=Left(), no_food=Right()), Move(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Left()), no_food=Move()), no_food=Move()), Right()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,5,18,6,0.3837125301361084,3,"ActionBlock(actions=[Move(), Move(), Right(), Left(), IfFood(yes_food=Left(), no_food=Left()), Left(), Right(), Right(), IfFood(yes_food=Left(), no_food=Right()), Right(), IfFood(yes_food=Move(), no_food=Left()), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Left()), no_food=Right()), no_food=Left()), Move(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Left()))), no_food=Left()), Left(), Right(), IfFood(yes_food=Left(), no_food=Right()), Move(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Left()), no_food=Move()), no_food=Move()), Right()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,5,18,7,0.43415141105651855,3,"ActionBlock(actions=[Move(), Move(), Right(), Left(), IfFood(yes_food=Left(), no_food=Left()), Left(), Right(), Right(), IfFood(yes_food=Left(), no_food=Right()), Right(), IfFood(yes_food=Move(), no_food=Left()), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Left()), no_food=Right()), no_food=Left()), Move(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Left()))), no_food=Left()), Left(), Right(), IfFood(yes_food=Left(), no_food=Right()), Move(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Left()), no_food=Move()), no_food=Move()), Right()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,5,18,8,0.4774165153503418,3,"ActionBlock(actions=[Move(), Move(), Right(), Left(), IfFood(yes_food=Left(), no_food=Left()), Left(), Right(), Right(), IfFood(yes_food=Left(), no_food=Right()), Right(), IfFood(yes_food=Move(), no_food=Left()), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Left()), no_food=Right()), no_food=Left()), Move(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Left()))), no_food=Left()), Left(), Right(), IfFood(yes_food=Left(), no_food=Right()), Move(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Left()), no_food=Move()), no_food=Move()), Right()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,5,18,9,0.5864396095275879,3,"ActionBlock(actions=[Move(), Move(), Right(), Left(), IfFood(yes_food=Left(), no_food=Left()), Left(), Right(), Right(), IfFood(yes_food=Left(), no_food=Right()), Right(), IfFood(yes_food=Move(), no_food=Left()), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Left()), no_food=Right()), no_food=Left()), Move(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Left()))), no_food=Left()), Left(), Right(), IfFood(yes_food=Left(), no_food=Right()), Move(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Left()), no_food=Move()), no_food=Move()), Right()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
5.0,5,18,10,0.6166551113128662,3,"ActionBlock(actions=[Move(), Move(), Right(), Left(), IfFood(yes_food=Left(), no_food=Left()), Left(), Right(), Right(), IfFood(yes_food=Left(), no_food=Right()), Right(), IfFood(yes_food=Move(), no_food=Left()), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Left()), no_food=Right()), no_food=Left()), Move(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Right(), no_food=Move())), no_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Left()))), no_food=Left()), Left(), Right(), IfFood(yes_food=Left(), no_food=Right()), Move(), IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Left()), no_food=Move()), no_food=Move()), Right()])","{<class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1}"
