Fitness,Depth,Nodes,Generations,time_since_the_start_of_the_evolution,seed,genotype_as_str,productions
4.0,5,12,1,0.09454941749572754,20,"ActionBlock(actions=[Right(), Right(), Left(), Left(), Move(), Move(), IfFood(yes_food=Right(), no_food=Left()), Left(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=IfFood(yes_food=Move(), no_food=Move())), no_food=Left())), Left(), Move(), Right(), Move(), IfFood(yes_food=Move(), no_food=Right()), Left(), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=Right())), Right(), Move()])","{<class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0}"
4.0,5,12,2,0.12470221519470215,20,"ActionBlock(actions=[Right(), Right(), Left(), Left(), Move(), Move(), IfFood(yes_food=Right(), no_food=Left()), Left(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=IfFood(yes_food=Move(), no_food=Move())), no_food=Left())), Left(), Move(), Right(), Move(), IfFood(yes_food=Move(), no_food=Right()), Left(), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=Right())), Right(), Move()])","{<class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0}"
4.0,5,12,3,0.17489409446716309,20,"ActionBlock(actions=[Right(), Right(), Left(), Left(), Move(), Move(), IfFood(yes_food=Right(), no_food=Left()), Left(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=IfFood(yes_food=Move(), no_food=Move())), no_food=Left())), Left(), Move(), Right(), Move(), IfFood(yes_food=Move(), no_food=Right()), Left(), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=Right())), Right(), Move()])","{<class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0}"
4.0,5,12,4,0.30298948287963867,20,"ActionBlock(actions=[Right(), Right(), Left(), Left(), Move(), Move(), IfFood(yes_food=Right(), no_food=Left()), Left(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=IfFood(yes_food=Move(), no_food=Move())), no_food=Left())), Left(), Move(), Right(), Move(), IfFood(yes_food=Move(), no_food=Right()), Left(), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=Left()), no_food=Right())), Right(), Move()])","{<class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0}"
5.0,1,2,5,0.34684181213378906,20,"ActionBlock(actions=[Move(), Move(), Move(), Right(), Move(), Move(), Left()])","{<class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0}"
5.0,1,2,6,0.38850855827331543,20,"ActionBlock(actions=[Move(), Move(), Move(), Right(), Move(), Move(), Left()])","{<class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0}"
5.0,1,2,7,0.4542820453643799,20,"ActionBlock(actions=[Move(), Move(), Move(), Right(), Move(), Move(), Left()])","{<class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0}"
6.0,6,13,8,0.5032920837402344,20,"ActionBlock(actions=[Move(), Move(), Move(), IfFood(yes_food=Left(), no_food=Move()), Move(), Left(), Move(), Move(), IfFood(yes_food=Left(), no_food=IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=Move()), no_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=Move(), no_food=Right()))), no_food=Left())), Left(), Left(), Left(), Left(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=Move(), no_food=Move())), Left(), IfFood(yes_food=Right(), no_food=Left()), Left(), IfFood(yes_food=Move(), no_food=Move()), Move(), IfFood(yes_food=Left(), no_food=Move())])","{<class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0}"
6.0,6,13,9,0.5526862144470215,20,"ActionBlock(actions=[Move(), Move(), Move(), IfFood(yes_food=Left(), no_food=Move()), Move(), Left(), Move(), Move(), IfFood(yes_food=Left(), no_food=IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=Move()), no_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=Move(), no_food=Right()))), no_food=Left())), Left(), Left(), Left(), Left(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=Move(), no_food=Move())), Left(), IfFood(yes_food=Right(), no_food=Left()), Left(), IfFood(yes_food=Move(), no_food=Move()), Move(), IfFood(yes_food=Left(), no_food=Move())])","{<class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0}"
6.0,6,13,10,0.5869734287261963,20,"ActionBlock(actions=[Move(), Move(), Move(), IfFood(yes_food=Left(), no_food=Move()), Move(), Left(), Move(), Move(), IfFood(yes_food=Left(), no_food=IfFood(yes_food=IfFood(yes_food=IfFood(yes_food=Move(), no_food=Move()), no_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=Move(), no_food=Right()))), no_food=Left())), Left(), Left(), Left(), Left(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=Move(), no_food=Move())), Left(), IfFood(yes_food=Right(), no_food=Left()), Left(), IfFood(yes_food=Move(), no_food=Move()), Move(), IfFood(yes_food=Left(), no_food=Move())])","{<class 'examples.santafe.Action'>: 0, <class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0}"
