Fitness,Depth,Nodes,Generations,time_since_the_start_of_the_evolution,seed,genotype_as_str,productions
6.0,5,10,1,0.042433977127075195,10,"ActionBlock(actions=[Move(), Move(), Left(), Right(), IfFood(yes_food=Left(), no_food=Left()), IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Left(), no_food=Right())), no_food=Left()), Left(), Move(), Left(), Move(), Left(), Left(), Right(), Move(), Right(), IfFood(yes_food=Right(), no_food=Left()), Move(), Left(), Left(), Move(), Left(), Right(), Left(), Right(), Move(), Move(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=Move())), no_food=Right()), Left(), Move()])","{<class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0}"
6.0,5,10,2,0.08107137680053711,10,"ActionBlock(actions=[Move(), Move(), Left(), Right(), IfFood(yes_food=Left(), no_food=Left()), IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Left(), no_food=Right())), no_food=Left()), Left(), Move(), Left(), Move(), Left(), Left(), Right(), Move(), Right(), IfFood(yes_food=Right(), no_food=Left()), Move(), Left(), Left(), Move(), Left(), Right(), Left(), Right(), Move(), Move(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=Move())), no_food=Right()), Left(), Move()])","{<class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0}"
6.0,5,10,3,0.13353896141052246,10,"ActionBlock(actions=[Move(), Move(), Left(), Right(), IfFood(yes_food=Left(), no_food=Left()), IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Left(), no_food=Right())), no_food=Left()), Left(), Move(), Left(), Move(), Left(), Left(), Right(), Move(), Right(), IfFood(yes_food=Right(), no_food=Left()), Move(), Left(), Left(), Move(), Left(), Right(), Left(), Right(), Move(), Move(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=Move())), no_food=Right()), Left(), Move()])","{<class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0}"
6.0,5,10,4,0.17784833908081055,10,"ActionBlock(actions=[Move(), Move(), Left(), Right(), IfFood(yes_food=Left(), no_food=Left()), IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Left(), no_food=Right())), no_food=Left()), Left(), Move(), Left(), Move(), Left(), Left(), Right(), Move(), Right(), IfFood(yes_food=Right(), no_food=Left()), Move(), Left(), Left(), Move(), Left(), Right(), Left(), Right(), Move(), Move(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=Move())), no_food=Right()), Left(), Move()])","{<class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0}"
6.0,5,10,5,0.24319076538085938,10,"ActionBlock(actions=[Move(), Move(), Left(), Right(), IfFood(yes_food=Left(), no_food=Left()), IfFood(yes_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Left(), no_food=Right())), no_food=Left()), Left(), Move(), Left(), Move(), Left(), Left(), Right(), Move(), Right(), IfFood(yes_food=Right(), no_food=Left()), Move(), Left(), Left(), Move(), Left(), Right(), Left(), Right(), Move(), Move(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=IfFood(yes_food=Right(), no_food=Right()), no_food=Move())), no_food=Right()), Left(), Move()])","{<class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0}"
7.0,5,23,6,0.28885865211486816,10,"ActionBlock(actions=[IfFood(yes_food=Left(), no_food=Right()), IfFood(yes_food=Move(), no_food=Right()), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Right()))), no_food=Move()), Left(), IfFood(yes_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=Left(), no_food=Right())), no_food=Left()), Right(), Right(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Right()))), no_food=Right()), Move(), Right(), IfFood(yes_food=Right(), no_food=Move()), IfFood(yes_food=Left(), no_food=Left()), Move(), Move(), Move(), Move(), Right(), Move(), IfFood(yes_food=Right(), no_food=Left()), IfFood(yes_food=Left(), no_food=Right()), IfFood(yes_food=IfFood(yes_food=Left(), no_food=Left()), no_food=Left()), Right(), Left(), IfFood(yes_food=Right(), no_food=Move()), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Left())), Move()])","{<class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0}"
7.0,5,23,7,0.32779741287231445,10,"ActionBlock(actions=[IfFood(yes_food=Left(), no_food=Right()), IfFood(yes_food=Move(), no_food=Right()), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Right()))), no_food=Move()), Left(), IfFood(yes_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=Left(), no_food=Right())), no_food=Left()), Right(), Right(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Right()))), no_food=Right()), Move(), Right(), IfFood(yes_food=Right(), no_food=Move()), IfFood(yes_food=Left(), no_food=Left()), Move(), Move(), Move(), Move(), Right(), Move(), IfFood(yes_food=Right(), no_food=Left()), IfFood(yes_food=Left(), no_food=Right()), IfFood(yes_food=IfFood(yes_food=Left(), no_food=Left()), no_food=Left()), Right(), Left(), IfFood(yes_food=Right(), no_food=Move()), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Left())), Move()])","{<class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0}"
7.0,5,23,8,0.36562681198120117,10,"ActionBlock(actions=[IfFood(yes_food=Left(), no_food=Right()), IfFood(yes_food=Move(), no_food=Right()), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Right()))), no_food=Move()), Left(), IfFood(yes_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=Left(), no_food=Right())), no_food=Left()), Right(), Right(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Right()))), no_food=Right()), Move(), Right(), IfFood(yes_food=Right(), no_food=Move()), IfFood(yes_food=Left(), no_food=Left()), Move(), Move(), Move(), Move(), Right(), Move(), IfFood(yes_food=Right(), no_food=Left()), IfFood(yes_food=Left(), no_food=Right()), IfFood(yes_food=IfFood(yes_food=Left(), no_food=Left()), no_food=Left()), Right(), Left(), IfFood(yes_food=Right(), no_food=Move()), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Left())), Move()])","{<class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0}"
7.0,5,23,9,0.39771485328674316,10,"ActionBlock(actions=[IfFood(yes_food=Left(), no_food=Right()), IfFood(yes_food=Move(), no_food=Right()), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Right()))), no_food=Move()), Left(), IfFood(yes_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=Left(), no_food=Right())), no_food=Left()), Right(), Right(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Right()))), no_food=Right()), Move(), Right(), IfFood(yes_food=Right(), no_food=Move()), IfFood(yes_food=Left(), no_food=Left()), Move(), Move(), Move(), Move(), Right(), Move(), IfFood(yes_food=Right(), no_food=Left()), IfFood(yes_food=Left(), no_food=Right()), IfFood(yes_food=IfFood(yes_food=Left(), no_food=Left()), no_food=Left()), Right(), Left(), IfFood(yes_food=Right(), no_food=Move()), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Left())), Move()])","{<class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0}"
7.0,5,23,10,0.43912649154663086,10,"ActionBlock(actions=[IfFood(yes_food=Left(), no_food=Right()), IfFood(yes_food=Move(), no_food=Right()), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Right()))), no_food=Move()), Left(), IfFood(yes_food=IfFood(yes_food=Right(), no_food=IfFood(yes_food=Left(), no_food=Right())), no_food=Left()), Right(), Right(), IfFood(yes_food=IfFood(yes_food=Move(), no_food=IfFood(yes_food=Left(), no_food=IfFood(yes_food=Right(), no_food=Right()))), no_food=Right()), Move(), Right(), IfFood(yes_food=Right(), no_food=Move()), IfFood(yes_food=Left(), no_food=Left()), Move(), Move(), Move(), Move(), Right(), Move(), IfFood(yes_food=Right(), no_food=Left()), IfFood(yes_food=Left(), no_food=Right()), IfFood(yes_food=IfFood(yes_food=Left(), no_food=Left()), no_food=Left()), Right(), Left(), IfFood(yes_food=Right(), no_food=Move()), Right(), IfFood(yes_food=Right(), no_food=IfFood(yes_food=Right(), no_food=Left())), Move()])","{<class 'examples.santafe.Move'>: 0, <class 'examples.santafe.ActionMain'>: 1, <class 'examples.santafe.IfFood'>: 0, <class 'examples.santafe.Left'>: 0, <class 'examples.santafe.ActionBlock'>: 1, <class 'examples.santafe.Right'>: 0, <class 'examples.santafe.Action'>: 0}"
