Fitness,Depth,Nodes,Generations,time_since_the_start_of_the_evolution,seed,Test fitness,genotype_as_str,productions
95.947911723145,6,17,1,0.9376621246337891,19,72.46714170726817,((np.log(1 + np.abs(np.sqrt(np.abs(1)))) + np.exp(3)) - (np.sin(((CRIM * 9)/np.tanh(AGE))) + np.tanh(CHAS))),"{<class 'geneticengine.grammars.sgp.Minus'>: 1, <class 'geneticengine.grammars.sgp.Mul'>: 1, <class 'examples.boston_housing.Literal'>: 3, <class 'str'>: 3, <class 'int'>: 3, <class 'geneticengine.grammars.basic_math.Exp'>: 1, <class 'geneticengine.grammars.sgp.Var'>: 3, <class 'geneticengine.grammars.basic_math.SafeSqrt'>: 1, <class 'geneticengine.grammars.basic_math.SafeLog'>: 1, <class 'geneticengine.grammars.basic_math.Tanh'>: 2, <class 'geneticengine.grammars.sgp.Plus'>: 2, <class 'geneticengine.grammars.basic_math.SafeDiv'>: 1, <class 'geneticengine.grammars.basic_math.Sin'>: 1, <class 'geneticengine.grammars.sgp.Number'>: 17}"
95.947911723145,6,17,2,1.693098783493042,19,72.46714170726817,((np.log(1 + np.abs(np.sqrt(np.abs(1)))) + np.exp(3)) - (np.sin(((CRIM * 9)/np.tanh(AGE))) + np.tanh(CHAS))),"{<class 'geneticengine.grammars.sgp.Minus'>: 1, <class 'geneticengine.grammars.sgp.Mul'>: 1, <class 'examples.boston_housing.Literal'>: 3, <class 'str'>: 3, <class 'int'>: 3, <class 'geneticengine.grammars.basic_math.Exp'>: 1, <class 'geneticengine.grammars.sgp.Var'>: 3, <class 'geneticengine.grammars.basic_math.SafeSqrt'>: 1, <class 'geneticengine.grammars.basic_math.SafeLog'>: 1, <class 'geneticengine.grammars.basic_math.Tanh'>: 2, <class 'geneticengine.grammars.sgp.Plus'>: 2, <class 'geneticengine.grammars.basic_math.SafeDiv'>: 1, <class 'geneticengine.grammars.basic_math.Sin'>: 1, <class 'geneticengine.grammars.sgp.Number'>: 17}"
95.947911723145,6,17,3,2.605179786682129,19,72.46714170726817,((np.log(1 + np.abs(np.sqrt(np.abs(1)))) + np.exp(3)) - (np.sin(((CRIM * 9)/np.tanh(AGE))) + np.tanh(CHAS))),"{<class 'geneticengine.grammars.sgp.Minus'>: 1, <class 'geneticengine.grammars.sgp.Mul'>: 1, <class 'examples.boston_housing.Literal'>: 3, <class 'str'>: 3, <class 'int'>: 3, <class 'geneticengine.grammars.basic_math.Exp'>: 1, <class 'geneticengine.grammars.sgp.Var'>: 3, <class 'geneticengine.grammars.basic_math.SafeSqrt'>: 1, <class 'geneticengine.grammars.basic_math.SafeLog'>: 1, <class 'geneticengine.grammars.basic_math.Tanh'>: 2, <class 'geneticengine.grammars.sgp.Plus'>: 2, <class 'geneticengine.grammars.basic_math.SafeDiv'>: 1, <class 'geneticengine.grammars.basic_math.Sin'>: 1, <class 'geneticengine.grammars.sgp.Number'>: 17}"
88.52328876628177,10,33,4,3.2958030700683594,19,74.29943358889514,((np.sqrt(np.abs(np.exp((((CHAS * NOX)/(((1/6)/(5 - 6)) - (np.sqrt(np.abs(NOX)) + np.sqrt(np.abs(0))))) - (np.log(1 + np.abs(np.exp(np.sin(PTRATIO))))/np.tanh(4)))))) + (4 * 4)) + 7),"{<class 'geneticengine.grammars.sgp.Minus'>: 3, <class 'geneticengine.grammars.sgp.Mul'>: 2, <class 'examples.boston_housing.Literal'>: 9, <class 'str'>: 4, <class 'int'>: 9, <class 'geneticengine.grammars.basic_math.Exp'>: 2, <class 'geneticengine.grammars.sgp.Var'>: 4, <class 'geneticengine.grammars.basic_math.SafeSqrt'>: 3, <class 'geneticengine.grammars.basic_math.SafeLog'>: 1, <class 'geneticengine.grammars.basic_math.Tanh'>: 1, <class 'geneticengine.grammars.sgp.Plus'>: 3, <class 'geneticengine.grammars.basic_math.SafeDiv'>: 4, <class 'geneticengine.grammars.basic_math.Sin'>: 1, <class 'geneticengine.grammars.sgp.Number'>: 33}"
84.61545892461834,10,28,5,4.113910913467407,19,79.19647255386184,(((np.sqrt(np.abs(np.tanh(np.sqrt(np.abs(np.exp(((1 * 8)/INDUS))))))) + np.sqrt(np.abs(np.sqrt(np.abs(np.exp(RM)))))) + np.exp(3)) - (np.sin(((CRIM * 9)/np.tanh(AGE))) + np.tanh(CHAS))),"{<class 'geneticengine.grammars.sgp.Minus'>: 1, <class 'geneticengine.grammars.sgp.Mul'>: 2, <class 'examples.boston_housing.Literal'>: 4, <class 'str'>: 5, <class 'int'>: 4, <class 'geneticengine.grammars.basic_math.Exp'>: 3, <class 'geneticengine.grammars.sgp.Var'>: 5, <class 'geneticengine.grammars.basic_math.SafeSqrt'>: 4, <class 'geneticengine.grammars.basic_math.SafeLog'>: 0, <class 'geneticengine.grammars.basic_math.Tanh'>: 3, <class 'geneticengine.grammars.sgp.Plus'>: 3, <class 'geneticengine.grammars.basic_math.SafeDiv'>: 2, <class 'geneticengine.grammars.basic_math.Sin'>: 1, <class 'geneticengine.grammars.sgp.Number'>: 28}"
84.61545892461834,10,28,6,4.588908672332764,19,79.19647255386184,(((np.sqrt(np.abs(np.tanh(np.sqrt(np.abs(np.exp(((1 * 8)/INDUS))))))) + np.sqrt(np.abs(np.sqrt(np.abs(np.exp(RM)))))) + np.exp(3)) - (np.sin(((CRIM * 9)/np.tanh(AGE))) + np.tanh(CHAS))),"{<class 'geneticengine.grammars.sgp.Minus'>: 1, <class 'geneticengine.grammars.sgp.Mul'>: 2, <class 'examples.boston_housing.Literal'>: 4, <class 'str'>: 5, <class 'int'>: 4, <class 'geneticengine.grammars.basic_math.Exp'>: 3, <class 'geneticengine.grammars.sgp.Var'>: 5, <class 'geneticengine.grammars.basic_math.SafeSqrt'>: 4, <class 'geneticengine.grammars.basic_math.SafeLog'>: 0, <class 'geneticengine.grammars.basic_math.Tanh'>: 3, <class 'geneticengine.grammars.sgp.Plus'>: 3, <class 'geneticengine.grammars.basic_math.SafeDiv'>: 2, <class 'geneticengine.grammars.basic_math.Sin'>: 1, <class 'geneticengine.grammars.sgp.Number'>: 28}"
84.61545892461834,10,28,7,5.170643329620361,19,79.19647255386184,(((np.sqrt(np.abs(np.tanh(np.sqrt(np.abs(np.exp(((1 * 8)/INDUS))))))) + np.sqrt(np.abs(np.sqrt(np.abs(np.exp(RM)))))) + np.exp(3)) - (np.sin(((CRIM * 9)/np.tanh(AGE))) + np.tanh(CHAS))),"{<class 'geneticengine.grammars.sgp.Minus'>: 1, <class 'geneticengine.grammars.sgp.Mul'>: 2, <class 'examples.boston_housing.Literal'>: 4, <class 'str'>: 5, <class 'int'>: 4, <class 'geneticengine.grammars.basic_math.Exp'>: 3, <class 'geneticengine.grammars.sgp.Var'>: 5, <class 'geneticengine.grammars.basic_math.SafeSqrt'>: 4, <class 'geneticengine.grammars.basic_math.SafeLog'>: 0, <class 'geneticengine.grammars.basic_math.Tanh'>: 3, <class 'geneticengine.grammars.sgp.Plus'>: 3, <class 'geneticengine.grammars.basic_math.SafeDiv'>: 2, <class 'geneticengine.grammars.basic_math.Sin'>: 1, <class 'geneticengine.grammars.sgp.Number'>: 28}"
80.03469777984145,10,55,8,5.723196506500244,19,63.562947319644266,(np.sqrt(np.abs(((np.exp((np.sqrt(np.abs(0)) + (((1 - 7)/np.sqrt(np.abs(8))) * 4))) - B)/(((np.tanh(np.exp((1/1)))/np.log(1 + np.abs(np.exp(np.tanh(3)))))/((np.exp(9) - np.sin(np.log(1 + np.abs(4)))) + (TAX/(np.sin(INDUS) + np.sin(PTRATIO))))) + (np.tanh(np.exp(8))/np.tanh(np.tanh((np.sin(8) + np.tanh(7))))))))) + 7),"{<class 'geneticengine.grammars.sgp.Minus'>: 3, <class 'geneticengine.grammars.sgp.Mul'>: 1, <class 'examples.boston_housing.Literal'>: 14, <class 'str'>: 4, <class 'int'>: 14, <class 'geneticengine.grammars.basic_math.Exp'>: 5, <class 'geneticengine.grammars.sgp.Var'>: 4, <class 'geneticengine.grammars.basic_math.SafeSqrt'>: 3, <class 'geneticengine.grammars.basic_math.SafeLog'>: 2, <class 'geneticengine.grammars.basic_math.Tanh'>: 6, <class 'geneticengine.grammars.sgp.Plus'>: 6, <class 'geneticengine.grammars.basic_math.SafeDiv'>: 7, <class 'geneticengine.grammars.basic_math.Sin'>: 4, <class 'geneticengine.grammars.sgp.Number'>: 55}"
80.00890583180812,10,52,9,6.474148988723755,19,63.55335631697219,(np.sqrt(np.abs(((np.exp((np.sqrt(np.abs(np.log(1 + np.abs(np.sin(9))))) + (((1 - 7)/np.sqrt(np.abs(8))) * 4))) - B)/(((np.tanh(np.exp((1/1)))/np.log(1 + np.abs(np.exp(np.tanh(3)))))/(4 + (TAX/(np.sin(INDUS) + np.sin(PTRATIO))))) + (np.tanh(np.exp(8))/np.tanh(np.tanh((np.sin(8) + np.tanh(7))))))))) + 7),"{<class 'geneticengine.grammars.sgp.Minus'>: 2, <class 'geneticengine.grammars.sgp.Mul'>: 1, <class 'examples.boston_housing.Literal'>: 13, <class 'str'>: 4, <class 'int'>: 13, <class 'geneticengine.grammars.basic_math.Exp'>: 4, <class 'geneticengine.grammars.sgp.Var'>: 4, <class 'geneticengine.grammars.basic_math.SafeSqrt'>: 3, <class 'geneticengine.grammars.basic_math.SafeLog'>: 2, <class 'geneticengine.grammars.basic_math.Tanh'>: 6, <class 'geneticengine.grammars.sgp.Plus'>: 6, <class 'geneticengine.grammars.basic_math.SafeDiv'>: 7, <class 'geneticengine.grammars.basic_math.Sin'>: 4, <class 'geneticengine.grammars.sgp.Number'>: 52}"
72.94097790229833,10,16,10,7.4054834842681885,19,68.4431672048091,((np.sqrt(np.abs(np.tanh(INDUS))) + ((np.sin(np.exp(np.tanh(np.tanh(np.sin(6))))) * RM) * 4)) + 7),"{<class 'geneticengine.grammars.sgp.Minus'>: 0, <class 'geneticengine.grammars.sgp.Mul'>: 2, <class 'examples.boston_housing.Literal'>: 3, <class 'str'>: 2, <class 'int'>: 3, <class 'geneticengine.grammars.basic_math.Exp'>: 1, <class 'geneticengine.grammars.sgp.Var'>: 2, <class 'geneticengine.grammars.basic_math.SafeSqrt'>: 1, <class 'geneticengine.grammars.basic_math.SafeLog'>: 0, <class 'geneticengine.grammars.basic_math.Tanh'>: 3, <class 'geneticengine.grammars.sgp.Plus'>: 2, <class 'geneticengine.grammars.basic_math.SafeDiv'>: 0, <class 'geneticengine.grammars.basic_math.Sin'>: 2, <class 'geneticengine.grammars.sgp.Number'>: 16}"
