Fitness,Depth,Nodes,Generations,time_since_the_start_of_the_evolution,seed,Test fitness,genotype_as_str,productions
88.28222738343567,6,14,1,0.7090058326721191,4,72.56264537155097,(np.sqrt(np.abs(np.log(1 + np.abs(np.exp(8))))) * (np.exp(np.log(1 + np.abs(6))) + np.exp((np.log(1 + np.abs(PTRATIO))/PTRATIO)))),"{<class 'geneticengine.grammars.sgp.Var'>: 2, <class 'geneticengine.grammars.sgp.Plus'>: 1, <class 'geneticengine.grammars.basic_math.SafeSqrt'>: 1, <class 'geneticengine.grammars.basic_math.Tanh'>: 0, <class 'geneticengine.grammars.sgp.Minus'>: 0, <class 'geneticengine.grammars.sgp.Number'>: 14, <class 'str'>: 2, <class 'geneticengine.grammars.basic_math.Sin'>: 0, <class 'geneticengine.grammars.sgp.Mul'>: 1, <class 'int'>: 2, <class 'examples.boston_housing.Literal'>: 2, <class 'geneticengine.grammars.basic_math.SafeLog'>: 3, <class 'geneticengine.grammars.basic_math.SafeDiv'>: 1, <class 'geneticengine.grammars.basic_math.Exp'>: 3}"
88.23503421304827,10,19,2,1.2654576301574707,4,72.04826893074609,(np.sqrt(np.abs(np.log(1 + np.abs(np.exp(8))))) * (np.exp(np.log(1 + np.abs(6))) + np.exp((np.log(1 + np.abs((np.sqrt(np.abs(np.exp(np.sqrt(np.abs(6))))) * 2)))/PTRATIO)))),"{<class 'geneticengine.grammars.sgp.Var'>: 1, <class 'geneticengine.grammars.sgp.Plus'>: 1, <class 'geneticengine.grammars.basic_math.SafeSqrt'>: 3, <class 'geneticengine.grammars.basic_math.Tanh'>: 0, <class 'geneticengine.grammars.sgp.Minus'>: 0, <class 'geneticengine.grammars.sgp.Number'>: 19, <class 'str'>: 1, <class 'geneticengine.grammars.basic_math.Sin'>: 0, <class 'geneticengine.grammars.sgp.Mul'>: 2, <class 'int'>: 4, <class 'examples.boston_housing.Literal'>: 4, <class 'geneticengine.grammars.basic_math.SafeLog'>: 3, <class 'geneticengine.grammars.basic_math.SafeDiv'>: 1, <class 'geneticengine.grammars.basic_math.Exp'>: 4}"
82.42690686598772,10,35,3,1.9406118392944336,4,68.52248251320047,(np.sqrt(np.abs(np.log(1 + np.abs(np.exp(8))))) * (np.exp(np.log(1 + np.abs(6))) + np.exp(np.tanh(((4 + (((6 + 9)/(5 + 5))/np.exp((3 * 7))))/(9/np.tanh((np.log(1 + np.abs(8)) + (3 - CRIM))))))))),"{<class 'geneticengine.grammars.sgp.Var'>: 1, <class 'geneticengine.grammars.sgp.Plus'>: 5, <class 'geneticengine.grammars.basic_math.SafeSqrt'>: 1, <class 'geneticengine.grammars.basic_math.Tanh'>: 2, <class 'geneticengine.grammars.sgp.Minus'>: 1, <class 'geneticengine.grammars.sgp.Number'>: 35, <class 'str'>: 1, <class 'geneticengine.grammars.basic_math.Sin'>: 0, <class 'geneticengine.grammars.sgp.Mul'>: 2, <class 'int'>: 12, <class 'examples.boston_housing.Literal'>: 12, <class 'geneticengine.grammars.basic_math.SafeLog'>: 3, <class 'geneticengine.grammars.basic_math.SafeDiv'>: 4, <class 'geneticengine.grammars.basic_math.Exp'>: 4}"
82.42690686598772,10,35,4,2.704082489013672,4,68.52248251320047,(np.sqrt(np.abs(np.log(1 + np.abs(np.exp(8))))) * (np.exp(np.log(1 + np.abs(6))) + np.exp(np.tanh(((4 + (((6 + 9)/(5 + 5))/np.exp((3 * 7))))/(9/np.tanh((np.log(1 + np.abs(8)) + (3 - CRIM))))))))),"{<class 'geneticengine.grammars.sgp.Var'>: 1, <class 'geneticengine.grammars.sgp.Plus'>: 5, <class 'geneticengine.grammars.basic_math.SafeSqrt'>: 1, <class 'geneticengine.grammars.basic_math.Tanh'>: 2, <class 'geneticengine.grammars.sgp.Minus'>: 1, <class 'geneticengine.grammars.sgp.Number'>: 35, <class 'str'>: 1, <class 'geneticengine.grammars.basic_math.Sin'>: 0, <class 'geneticengine.grammars.sgp.Mul'>: 2, <class 'int'>: 12, <class 'examples.boston_housing.Literal'>: 12, <class 'geneticengine.grammars.basic_math.SafeLog'>: 3, <class 'geneticengine.grammars.basic_math.SafeDiv'>: 4, <class 'geneticengine.grammars.basic_math.Exp'>: 4}"
80.13143874188306,10,35,5,3.5327582359313965,4,61.27107796913759,np.log(1 + np.abs((np.exp(((8 + 9) + ((np.log(1 + np.abs(np.log(1 + np.abs(np.exp(ZN)))))/np.sin(np.tanh(np.log(1 + np.abs(9))))) + 4))) + ((2/np.sin((np.sqrt(np.abs(np.log(1 + np.abs(2)))) - np.exp(np.sqrt(np.abs(RAD)))))) - ((CHAS + NOX) - np.sqrt(np.abs(6))))))),"{<class 'geneticengine.grammars.sgp.Var'>: 4, <class 'geneticengine.grammars.sgp.Plus'>: 5, <class 'geneticengine.grammars.basic_math.SafeSqrt'>: 3, <class 'geneticengine.grammars.basic_math.Tanh'>: 1, <class 'geneticengine.grammars.sgp.Minus'>: 3, <class 'geneticengine.grammars.sgp.Number'>: 35, <class 'str'>: 4, <class 'geneticengine.grammars.basic_math.Sin'>: 2, <class 'geneticengine.grammars.sgp.Mul'>: 0, <class 'int'>: 7, <class 'examples.boston_housing.Literal'>: 7, <class 'geneticengine.grammars.basic_math.SafeLog'>: 5, <class 'geneticengine.grammars.basic_math.SafeDiv'>: 2, <class 'geneticengine.grammars.basic_math.Exp'>: 3}"
79.9752297997172,10,28,6,4.308566570281982,4,61.17751490693338,np.log(1 + np.abs((np.exp(((8 + 9) + ((np.log(1 + np.abs(np.log(1 + np.abs(np.exp(ZN)))))/np.sin(np.tanh(np.log(1 + np.abs(5))))) + 4))) + (np.sin(np.exp(5)) - ((CHAS + NOX) - np.sqrt(np.abs(6))))))),"{<class 'geneticengine.grammars.sgp.Var'>: 3, <class 'geneticengine.grammars.sgp.Plus'>: 5, <class 'geneticengine.grammars.basic_math.SafeSqrt'>: 1, <class 'geneticengine.grammars.basic_math.Tanh'>: 1, <class 'geneticengine.grammars.sgp.Minus'>: 2, <class 'geneticengine.grammars.sgp.Number'>: 28, <class 'str'>: 3, <class 'geneticengine.grammars.basic_math.Sin'>: 2, <class 'geneticengine.grammars.sgp.Mul'>: 0, <class 'int'>: 6, <class 'examples.boston_housing.Literal'>: 6, <class 'geneticengine.grammars.basic_math.SafeLog'>: 4, <class 'geneticengine.grammars.basic_math.SafeDiv'>: 1, <class 'geneticengine.grammars.basic_math.Exp'>: 3}"
79.9752297997172,10,28,7,5.1466965675354,4,61.17751490693338,np.log(1 + np.abs((np.exp(((8 + 9) + ((np.log(1 + np.abs(np.log(1 + np.abs(np.exp(ZN)))))/np.sin(np.tanh(np.log(1 + np.abs(5))))) + 4))) + (np.sin(np.exp(5)) - ((CHAS + NOX) - np.sqrt(np.abs(6))))))),"{<class 'geneticengine.grammars.sgp.Var'>: 3, <class 'geneticengine.grammars.sgp.Plus'>: 5, <class 'geneticengine.grammars.basic_math.SafeSqrt'>: 1, <class 'geneticengine.grammars.basic_math.Tanh'>: 1, <class 'geneticengine.grammars.sgp.Minus'>: 2, <class 'geneticengine.grammars.sgp.Number'>: 28, <class 'str'>: 3, <class 'geneticengine.grammars.basic_math.Sin'>: 2, <class 'geneticengine.grammars.sgp.Mul'>: 0, <class 'int'>: 6, <class 'examples.boston_housing.Literal'>: 6, <class 'geneticengine.grammars.basic_math.SafeLog'>: 4, <class 'geneticengine.grammars.basic_math.SafeDiv'>: 1, <class 'geneticengine.grammars.basic_math.Exp'>: 3}"
58.62907733748829,10,28,8,5.97011399269104,4,50.22237585843376,(np.sqrt(np.abs(np.log(1 + np.abs(np.exp(8))))) * (np.exp(np.log(1 + np.abs(6))) + np.exp(np.tanh(((PTRATIO + (((3 * 1) - np.log(1 + np.abs(1)))/np.exp((3 * 7))))/np.sin(np.sqrt(np.abs(LSTAT)))))))),"{<class 'geneticengine.grammars.sgp.Var'>: 2, <class 'geneticengine.grammars.sgp.Plus'>: 2, <class 'geneticengine.grammars.basic_math.SafeSqrt'>: 2, <class 'geneticengine.grammars.basic_math.Tanh'>: 1, <class 'geneticengine.grammars.sgp.Minus'>: 1, <class 'geneticengine.grammars.sgp.Number'>: 28, <class 'str'>: 2, <class 'geneticengine.grammars.basic_math.Sin'>: 1, <class 'geneticengine.grammars.sgp.Mul'>: 3, <class 'int'>: 7, <class 'examples.boston_housing.Literal'>: 7, <class 'geneticengine.grammars.basic_math.SafeLog'>: 3, <class 'geneticengine.grammars.basic_math.SafeDiv'>: 2, <class 'geneticengine.grammars.basic_math.Exp'>: 4}"
58.62907733748829,10,28,9,6.89588737487793,4,50.22237585843376,(np.sqrt(np.abs(np.log(1 + np.abs(np.exp(8))))) * (np.exp(np.log(1 + np.abs(6))) + np.exp(np.tanh(((PTRATIO + (((3 * 1) - np.log(1 + np.abs(1)))/np.exp((3 * 7))))/np.sin(np.sqrt(np.abs(LSTAT)))))))),"{<class 'geneticengine.grammars.sgp.Var'>: 2, <class 'geneticengine.grammars.sgp.Plus'>: 2, <class 'geneticengine.grammars.basic_math.SafeSqrt'>: 2, <class 'geneticengine.grammars.basic_math.Tanh'>: 1, <class 'geneticengine.grammars.sgp.Minus'>: 1, <class 'geneticengine.grammars.sgp.Number'>: 28, <class 'str'>: 2, <class 'geneticengine.grammars.basic_math.Sin'>: 1, <class 'geneticengine.grammars.sgp.Mul'>: 3, <class 'int'>: 7, <class 'examples.boston_housing.Literal'>: 7, <class 'geneticengine.grammars.basic_math.SafeLog'>: 3, <class 'geneticengine.grammars.basic_math.SafeDiv'>: 2, <class 'geneticengine.grammars.basic_math.Exp'>: 4}"
58.629077337485604,10,23,10,7.838563680648804,4,50.22237585842048,(np.sqrt(np.abs(np.log(1 + np.abs(np.exp(8))))) * (np.exp(np.log(1 + np.abs(6))) + np.exp(np.tanh(((PTRATIO + (np.tanh((1 + INDUS)) * 7))/np.sin(np.sqrt(np.abs(LSTAT)))))))),"{<class 'geneticengine.grammars.sgp.Var'>: 3, <class 'geneticengine.grammars.sgp.Plus'>: 3, <class 'geneticengine.grammars.basic_math.SafeSqrt'>: 2, <class 'geneticengine.grammars.basic_math.Tanh'>: 2, <class 'geneticengine.grammars.sgp.Minus'>: 0, <class 'geneticengine.grammars.sgp.Number'>: 23, <class 'str'>: 3, <class 'geneticengine.grammars.basic_math.Sin'>: 1, <class 'geneticengine.grammars.sgp.Mul'>: 2, <class 'int'>: 4, <class 'examples.boston_housing.Literal'>: 4, <class 'geneticengine.grammars.basic_math.SafeLog'>: 2, <class 'geneticengine.grammars.basic_math.SafeDiv'>: 1, <class 'geneticengine.grammars.basic_math.Exp'>: 3}"
